TeamName,Starter_1,Starter_2,Starter_3,Starter_4,Starter_5,Starter_6,Starter_7,Starter_8,Starter_9,Starter_10,Starter_11,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Unused_1,Unused_2,Unused_3,Unused_4,Unused_5,Unused_6,Unused_7,Unused_8,Unused_9,Unused_10,Unused_11,Unused_12,Unused_13,Unused_14,Unused_15,Competition,Date,Match,Code,Found?,Match ID
Slovakia,23. Kozáčik,3. Skrtel,15. Hubocan,2. Pekarik,4. Durica,19. Kucka,20. Mak R.,22. Pečovský,7. Weiss,17. Hamšík,8. Duda,11. Nemec,18. Svento,21. Ďuriš,-,-,1. Mucha,12. Novota,5. Gyomber,14. Škriniar,16. Saláta,6. Greguš,13. Hrošovský,10. Stoch Miroslav,9. Šesták,-,-,-,-,-,-,Euros 2016,15.06.16,Russia vs Slovakia,SK,FALSE,1131
England,1. Hart,2. Walker,5. Cahill,6. Smalling,17. Dier,3. Rose,7. Sterling,8. Lallana,20. Alli,9. Kane,10. Rooney,11. Vardy,15. Sturridge,22. Rashford,-,-,13. Forster F.,23. Heaton,12. Clyne,16. Stones,21. Bertrand,14. Henderson,18. Wilshere,19. Barkley,4. Milner,-,-,-,-,-,-,Euros 2016,16.06.16,England vs Wales,EN,FALSE,1132
Wales,1. Hennessey,2. Gunter,3. Taylor N.,4. Davies,5. Chester,6. A. Williams,7. Allen,9. Robson-Kanu Hal,10. Ramsey,16. Ledley,11. Bale,14. Edwards D.,13. Williams G.,-,-,-,12. Fôn Williams,21. Ward,19. Collins J.M.,8. King A.,15. Richards,17. Cotterill,20. Williams Jn.,22. Vaughan,18. Vokes,23. Church,-,-,-,-,-,Euros 2016,16.06.16,England vs Wales,WA,FALSE,1132
Russia,1. Akinfeev,3. Smolnikov,14. V. Berezutski,4. Ignashevich,8. Glushakov,11. Mamayev,15. Shirokov,23. Kombarov D.,9. Kokorin,10. Smolov,22. Dzyuba,6. A. Berezutski,13. Golovin,19. Samedov,-,-,12. Lodygin,16. Guilherme,2. Shishkin,21. Schennikov,5. Neustadter,7. Yusupov,17. Shatov,18. Ivanov O.,20. Торбинский,-,-,-,-,-,-,Euros 2016,20.06.16,Russia vs Wales,RU,FALSE,1133
Wales,1. Hennessey,2. Gunter,3. Taylor N.,4. Davies,5. Chester,6. A. Williams,7. Allen,10. Ramsey,16. Ledley,11. Bale,18. Vokes,14. Edwards D.,8. King A.,23. Church,-,-,12. Fôn Williams,21. Ward,19. Collins J.M.,9. Robson-Kanu Hal,15. Richards,17. Cotterill,20. Williams Jn.,22. Vaughan,13. Williams G.,-,-,-,-,-,-,Euros 2016,20.06.16,Russia vs Wales,WA,FALSE,1133
Slovakia,23. Kozáčik,3. Skrtel,15. Hubocan,2. Pekarik,4. Durica,8. Duda,19. Kucka,20. Mak R.,22. Pečovský,7. Weiss,17. Hamšík,18. Svento,5. Gyomber,14. Škriniar,-,-,1. Mucha,12. Novota,16. Saláta,6. Greguš,13. Hrošovský,10. Stoch Miroslav,9. Šesták,11. Nemec,21. Ďuriš,-,-,-,-,-,-,Euros 2016,20.06.16,Slovakia vs England,SK,FALSE,1134
England,1. Hart,5. Cahill,6. Smalling,12. Clyne,17. Dier,21. Bertrand,8. Lallana,14. Henderson,18. Wilshere,11. Vardy,15. Sturridge,10. Rooney,20. Alli,9. Kane,-,-,13. Forster F.,23. Heaton,2. Walker,16. Stones,3. Rose,7. Sterling,19. Barkley,4. Milner,22. Rashford,-,-,-,-,-,-,Euros 2016,20.06.16,Slovakia vs England,EN,FALSE,1134
Poland,1. Szczesny,2. Pazdan,3. Jedrzejczyk,10. Krychowiak,15. Glik,5. Maczynski,16. Blaszczykowski,20. Piszczek,21. Kapustka,7. Milik,9. Lewandowski,6. Jodlowiec,11. Grosicki,17. Peszko,-,-,12. Boruc,22. Fabianski,4. Cionek,14. Wawrzyniak,8. Linetty,19. Zielinski P.,23. Starzyński,24. Salamon B.,13. Stepinski M.,-,-,-,-,-,-,Euros 2016,12.06.16,Poland vs Northern Ireland,PL,FALSE,1135
Northern Ireland,1. McGovern,2. McLaughlin,4. McAuley,5. Evans J.,6. Baird,17. McNair,20. Cathcart,3. Ferguson S.,8. Davis,16. Norwood,10. Lafferty K.,14. Dallas,11. Washington,19. Ward,-,-,12. Кэрролл Р.,23. Mannus,15. McCullough Lu.,18. Hughes,22. Hodson,7. McGinn,13. Evans C.,9. Grigg,21. Magennis,-,-,-,-,-,-,Euros 2016,12.06.16,Poland vs Northern Ireland,NI,FALSE,1135
Germany,1. Neuer,2. Mustafi,3. Hector,17. Boateng,4. Howedes,11. Draxler,18. Kroos,6. Khedira,8. Özil,13. Muller,19. Götze,9. Schurrle,7. Schweinsteiger,-,-,-,12. Leno,22. ter Stegen,5. Hummels,16. Tah J.,14. Can E.,25. Sane L.,26. Weigl,27. Kimmich,10. Podolski,23. Gomez M.,-,-,-,-,-,Euros 2016,12.06.16,Germany vs Ukraine,DE,FALSE,1136
Ukraine,12. Pyatov,3. Khacheridi Yevhen,17. Fedetskiy,20. Rakitskiy,13. Shevchuk,6. Stepanenko,8. Zozulya,9. Kovalenko,16. Sydorchuk,7. Yarmolenko,10. Konoplyanka,11. Seleznyov,21. Zinchenko,-,-,-,1. Boyko,23. Shevchenko M.,2. Butko,5. Kucher,4. Tymoshchuk,18. Rybalka,19. Garmash,14. Rotan,15. Budkivskiy,22. Karavayev,-,-,-,-,-,Euros 2016,12.06.16,Germany vs Ukraine,UA,FALSE,1136
Ukraine,12. Pyatov,3. Khacheridi Yevhen,17. Fedetskiy,20. Rakitskiy,13. Shevchuk,6. Stepanenko,9. Kovalenko,16. Sydorchuk,7. Yarmolenko,10. Konoplyanka,11. Seleznyov,8. Zozulya,19. Garmash,21. Zinchenko,-,-,1. Boyko,23. Shevchenko M.,2. Butko,5. Kucher,4. Tymoshchuk,18. Rybalka,14. Rotan,15. Budkivskiy,22. Karavayev,-,-,-,-,-,-,Euros 2016,16.06.16,Ukraine vs Northern Ireland,UA,FALSE,1137
Northern Ireland,1. McGovern,4. McAuley,5. Evans J.,18. Hughes,20. Cathcart,8. Davis,13. Evans C.,14. Dallas,16. Norwood,11. Washington,19. Ward,7. McGinn,21. Magennis,17. McNair,-,-,12. Кэрролл Р.,23. Mannus,2. McLaughlin,6. Baird,15. McCullough Lu.,22. Hodson,3. Ferguson S.,9. Grigg,10. Lafferty K.,-,-,-,-,-,-,Euros 2016,16.06.16,Ukraine vs Northern Ireland,NI,FALSE,1137
Germany,1. Neuer,3. Hector,5. Hummels,17. Boateng,4. Howedes,11. Draxler,18. Kroos,19. Götze,6. Khedira,8. Özil,13. Muller,9. Schurrle,23. Gomez M.,-,-,-,12. Leno,22. ter Stegen,2. Mustafi,16. Tah J.,7. Schweinsteiger,14. Can E.,15. Weigl,20. Sane L.,21. Kimmich,10. Podolski,-,-,-,-,-,Euros 2016,16.06.16,Germany vs Poland,DE,FALSE,1138
Poland,22. Fabianski,2. Pazdan,3. Jedrzejczyk,10. Krychowiak,15. Glik,5. Maczynski,16. Blaszczykowski,20. Piszczek,7. Milik,9. Lewandowski,11. Grosicki,6. Jodlowiec,21. Kapustka,17. Peszko,-,-,1. Szczesny,12. Boruc,4. Cionek,14. Wawrzyniak,8. Linetty,19. Zielinski P.,23. Starzyński,24. Salamon B.,13. Stepinski M.,-,-,-,-,-,-,Euros 2016,16.06.16,Germany vs Poland,PL,FALSE,1138
Ukraine,12. Pyatov,3. Khacheridi Yevhen,2. Butko,17. Fedetskiy,5. Kucher,6. Stepanenko,8. Zozulya,21. Zinchenko,7. Yarmolenko,14. Rotan,10. Konoplyanka,9. Kovalenko,4. Tymoshchuk,-,-,-,1. Boyko,23. Shevchenko M.,20. Rakitskiy,13. Shevchuk,16. Sydorchuk,18. Rybalka,19. Garmash,15. Budkivskiy,22. Karavayev,11. Seleznyov,-,-,-,-,-,Euros 2016,21.06.16,Ukraine vs Poland,UA,FALSE,1139
Poland,22. Fabianski,2. Pazdan,3. Jedrzejczyk,4. Cionek,6. Jodlowiec,10. Krychowiak,15. Glik,19. Zielinski P.,21. Kapustka,7. Milik,9. Lewandowski,16. Blaszczykowski,11. Grosicki,23. Starzyński,-,-,1. Szczesny,12. Boruc,14. Wawrzyniak,5. Maczynski,8. Linetty,17. Peszko,20. Piszczek,24. Salamon B.,13. Stepinski M.,-,-,-,-,-,-,Euros 2016,21.06.16,Ukraine vs Poland,PL,FALSE,1139
Northern Ireland,1. McGovern,4. McAuley,5. Evans J.,18. Hughes,20. Cathcart,8. Davis,13. Evans C.,14. Dallas,16. Norwood,11. Washington,19. Ward,10. Lafferty K.,21. Magennis,7. McGinn,-,-,12. Кэрролл Р.,23. Mannus,2. McLaughlin,6. Baird,15. McCullough Lu.,17. McNair,22. Hodson,3. Ferguson S.,9. Grigg,-,-,-,-,-,-,Euros 2016,21.06.16,Northern Ireland vs Germany,NI,FALSE,1140
Germany,1. Neuer,3. Hector,5. Hummels,17. Boateng,18. Kroos,19. Götze,21. Kimmich,6. Khedira,8. Özil,13. Muller,23. Gomez M.,9. Schurrle,7. Schweinsteiger,4. Howedes,-,-,12. Leno,22. ter Stegen,2. Mustafi,16. Tah J.,11. Draxler,14. Can E.,15. Weigl,20. Sane L.,10. Podolski,-,-,-,-,-,-,Euros 2016,21.06.16,Northern Ireland vs Germany,DE,FALSE,1140
Turkey,1. Babacan,3. Balta,7. Gonul,8. İnan,6. Çalhanoğlu,14. Özyakup,15. Topal,16. Tufan,18. Erkin,10. Arda Turan,9. Tosun,20. Şen V.,17. Yilmaz B.,21. Mor E.,-,-,12. Kıvrak,23. Tekin,2. Kaya S.,4. Çalık,13. Köybaşı,22. Özbayraklı,5. Sahin N.,19. Malli,-,-,-,-,-,-,-,Euros 2016,12.06.16,Turkey vs Croatia,TR,FALSE,1141
Croatia,23. Subasic,3. Strinic,21. Vida,5. Corluka,11. Srna,4. Perišić I.,10. Modric,14. Brozovic,19. Badelj,7. Rakitic,17. Mandzukic,9. Kramaric,13. Schildenfeld,20. Pjaca,-,-,1. Vargić,12. Kalinić L.,2. Vrsaljko,6. Jedvaj,8. Kovacic M.,15. Rog M.,18. Ćorić,16. Kalinic N.,-,-,-,-,-,-,-,Euros 2016,12.06.16,Turkey vs Croatia,HR,FALSE,1141
Spain,13. de Gea,16. Juanfran Torres,15. Ramos S.,3. Pique,5. Busquets,6. Iniesta,18. Alba J.,10. Fabregas,21. Silva D.,7. Morata,22. Nolito,20. Aduriz,14. Alcantara T.,11. Pedro,-,-,1. Casillas,23. Rico S.,2. Azpilicueta,4. Bartra,12. Bellerin,17. San Jose,8. Koke,9. Vazquez L.,19. Bruno Soriano,-,-,-,-,-,-,Euros 2016,13.06.16,Spain vs Czech,ES,FALSE,1142
Czech Republic,1. Cech,2. Kaderabek,4. Gebre Selassie,5. Hubník,6. Sivok,8. Limberský,13. Plašil,19. Krejčí L.,22. Darida,10. Rosicky,7. Necid,21. Lafata,18. Šural,15. Pavelka,-,-,16. Tomáš,23. Koubek T.,3. Kadlec M.,17. Suchy M.,9. Dockal,11. Pudil,14. Kolář,20. Skalák,12. Skoda,-,-,-,-,-,-,Euros 2016,13.06.16,Spain vs Czech,CZ,FALSE,1142
Czech Republic,1. Cech,2. Kaderabek,5. Hubník,6. Sivok,8. Limberský,13. Plašil,19. Krejčí L.,20. Skalák,22. Darida,10. Rosicky,21. Lafata,12. Skoda,18. Šural,7. Necid,-,-,16. Tomáš,23. Koubek T.,3. Kadlec M.,4. Gebre Selassie,17. Suchy M.,9. Dockal,11. Pudil,14. Kolář,15. Pavelka,-,-,-,-,-,-,Euros 2016,17.06.16,Czech vs Croatia,CZ,FALSE,1143
Croatia,23. Subasic,21. Vida,5. Corluka,11. Srna,4. Perišić I.,10. Modric,14. Brozovic,19. Badelj,3. Pranjic,7. Rakitic,17. Mandzukic,8. Kovacic M.,13. Schildenfeld,2. Vrsaljko,-,-,1. Vargić,12. Kalinić L.,3. Strinic,6. Jedvaj,15. Rog M.,18. Ćorić,9. Kramaric,16. Kalinic N.,20. Pjaca,22. Cop,-,-,-,-,-,Euros 2016,17.06.16,Czech vs Croatia,HR,FALSE,1143
Spain,13. de Gea,16. Juanfran Torres,15. Ramos S.,3. Pique,5. Busquets,6. Iniesta,18. Alba J.,10. Fabregas,21. Silva D.,7. Morata,22. Nolito,19. Bruno Soriano,8. Koke,2. Azpilicueta,-,-,1. Casillas,23. Rico S.,4. Bartra,12. Bellerin,17. San Jose,9. Vazquez L.,14. Alcantara T.,11. Pedro,20. Aduriz,-,-,-,-,-,-,Euros 2016,17.06.16,Spain vs Turkey,ES,FALSE,1144
Turkey,1. Babacan,3. Balta,7. Gonul,8. İnan,6. Çalhanoğlu,14. Özyakup,15. Topal,16. Tufan,18. Erkin,10. Arda Turan,17. Yilmaz B.,5. Sahin N.,11. Şahan,19. Malli,-,-,12. Kıvrak,23. Tekin,2. Kaya S.,4. Çalık,13. Köybaşı,22. Özbayraklı,20. Şen V.,21. Mor E.,9. Tosun,-,-,-,-,-,-,Euros 2016,17.06.16,Spain vs Turkey,TR,FALSE,1144
Czech Republic,1. Cech,2. Kaderabek,5. Hubník,6. Sivok,9. Dockal,11. Pudil,13. Plašil,15. Pavelka,19. Krejčí L.,22. Darida,7. Necid,12. Skoda,18. Šural,14. Kolář,-,-,16. Tomáš,23. Koubek T.,3. Kadlec M.,4. Gebre Selassie,8. Limberský,17. Suchy M.,20. Skalák,10. Rosicky,21. Lafata,-,-,-,-,-,-,Euros 2016,21.06.16,Czech vs Turkey,CZ,FALSE,1145
Turkey,1. Babacan,3. Balta,7. Gonul,8. İnan,13. Köybaşı,15. Topal,16. Tufan,17. Yilmaz B.,20. Şen V.,21. Mor E.,10. Arda Turan,14. Özyakup,11. Şahan,9. Tosun,-,-,12. Kıvrak,23. Tekin,2. Kaya S.,4. Çalık,22. Özbayraklı,5. Sahin N.,6. Çalhanoğlu,18. Erkin,19. Malli,-,-,-,-,-,-,Euros 2016,21.06.16,Czech vs Turkey,TR,FALSE,1145
Croatia,23. Subasic,2. Vrsaljko,6. Jedvaj,5. Corluka,11. Srna,4. Perišić I.,15. Rog M.,19. Badelj,7. Rakitic,16. Kalinic N.,20. Pjaca,8. Kovacic M.,9. Kramaric,22. Cop,-,-,1. Vargić,12. Kalinić L.,3. Strinic,13. Schildenfeld,21. Vida,10. Modric,14. Brozovic,18. Ćorić,17. Mandzukic,-,-,-,-,-,-,Euros 2016,21.06.16,Croatia vs Spain,HR,FALSE,1146
Spain,13. de Gea,16. Juanfran Torres,15. Ramos S.,3. Pique,5. Busquets,6. Iniesta,18. Alba J.,10. Fabregas,21. Silva D.,7. Morata,22. Nolito,19. Bruno Soriano,20. Aduriz,14. Alcantara T.,-,-,1. Casillas,23. Rico S.,2. Azpilicueta,4. Bartra,12. Bellerin,17. San Jose,8. Koke,9. Vazquez L.,11. Pedro,-,-,-,-,-,-,Euros 2016,21.06.16,Croatia vs Spain,ES,FALSE,1146
Ireland,23. Randolph,2. Coleman,3. Clark C.,4. O`Shea,6. Whelan,8. McCarthy J.,13. Hendrick,20. Hoolahan,9. Long,14. Walters,19. Brady,11. McClean J.,10. Keane,7. McGeady,-,-,1. Westwood,16. Given,5. Keogh R.,12. Duffy,15. Christie,17. Ward,18. Meyler,22. Quinn,21. Murphy,-,-,-,-,-,-,Euros 2016,13.06.16,Ireland vs Sweden,IE,FALSE,1147
Sweden,1. Isaksson,2. Lustig,4. Granqvist,5. Olsson M.,14. Lindelöf,6. Forsberg,7. Larsson S.,9. Kallstrom,18. Lewicki O.,11. Berg M.,10. Ibrahimovic,3. Johansson,20. Guidetti,8. Ekdal,-,-,12. Olsen R.,23. Carlgren,13. Jansson,17. Augustinsson,15. Hiljemark,16. Wernbloom,21. Durmaz,22. Zengin,19. Kujoviс,-,-,-,-,-,-,Euros 2016,13.06.16,Ireland vs Sweden,SE,FALSE,1147
Belgium,1. Courtois,2. Alderweireld,3. Vermaelen,5. Vertonghen,23. Ciman,4. Nainggolan,6. Witsel,7. De Bruyne,8. Fellaini,10. Hazard,9. Lukaku R.,14. D. Mertens,17. Origi,11. Carrasco,-,-,12. Mignolet,13. Gillet J.,15. Denayer,16. Meunier,18. Kabasele,21. Lukaku J.,19. Dembele,20. C.Benteke,22. Batshuayi,-,-,-,-,-,-,Euros 2016,13.06.16,Belgium vs Italy,BE,FALSE,1148
Italy,1. Buffon,4. Darmian,15. Barzagli,23. Giaccherini,19. Bonucci,3. Chiellini,16. De Rossi,6. Candreva,18. Parolo,9. Pelle,17. Eder,2. De Sciglio,11. Immobile,10. Motta,-,-,12. Sirigu,13. Marchetti,5. Ogbonna,8. Florenzi,14. Sturaro,22. El Shaarawy,7. Zaza,20. Insigne L.,21. Bernardeschi,-,-,-,-,-,-,Euros 2016,13.06.16,Belgium vs Italy,IT,FALSE,1148
Italy,1. Buffon,15. Barzagli,23. Giaccherini,19. Bonucci,3. Chiellini,16. De Rossi,6. Candreva,8. Florenzi,18. Parolo,9. Pelle,17. Eder,7. Zaza,10. Motta,14. Sturaro,-,-,12. Sirigu,13. Marchetti,2. De Sciglio,4. Darmian,5. Ogbonna,22. El Shaarawy,11. Immobile,20. Insigne L.,21. Bernardeschi,-,-,-,-,-,-,Euros 2016,17.06.16,Italy vs Sweden,IT,FALSE,1149
Sweden,1. Isaksson,3. Johansson,4. Granqvist,5. Olsson M.,14. Lindelöf,6. Forsberg,7. Larsson S.,8. Ekdal,9. Kallstrom,20. Guidetti,10. Ibrahimovic,18. Lewicki O.,21. Durmaz,11. Berg M.,-,-,12. Olsen R.,23. Carlgren,2. Lustig,13. Jansson,17. Augustinsson,15. Hiljemark,16. Wernbloom,22. Zengin,19. Kujoviс,-,-,-,-,-,-,Euros 2016,17.06.16,Italy vs Sweden,SE,FALSE,1149
Belgium,1. Courtois,2. Alderweireld,3. Vermaelen,5. Vertonghen,16. Meunier,6. Witsel,7. De Bruyne,11. Carrasco,10. Hazard,19. Dembele,9. Lukaku R.,4. Nainggolan,14. D. Mertens,20. C.Benteke,-,-,12. Mignolet,13. Gillet J.,15. Denayer,23. Ciman,18. Kabasele,21. Lukaku J.,8. Fellaini,17. Origi,22. Batshuayi,-,-,-,-,-,-,Euros 2016,18.06.16,Belgium vs Ireland,BE,FALSE,1150
Ireland,23. Randolph,2. Coleman,3. Clark C.,17. Ward,4. O`Shea,6. Whelan,8. McCarthy J.,13. Hendrick,20. Hoolahan,9. Long,19. Brady,11. McClean J.,7. McGeady,10. Keane,-,-,1. Westwood,16. Given,5. Keogh R.,12. Duffy,15. Christie,18. Meyler,22. Quinn,14. Walters,21. Murphy,-,-,-,-,-,-,Euros 2016,18.06.16,Belgium vs Ireland,IE,FALSE,1150
Italy,12. Sirigu,2. De Sciglio,5. Ogbonna,15. Barzagli,19. Bonucci,8. Florenzi,10. Motta,14. Sturaro,7. Zaza,11. Immobile,21. Bernardeschi,4. Darmian,20. Insigne L.,22. El Shaarawy,-,-,1. Buffon,13. Marchetti,23. Giaccherini,3. Chiellini,16. De Rossi,6. Candreva,18. Parolo,9. Pelle,17. Eder,-,-,-,-,-,-,Euros 2016,22.06.16,Italy vs Ireland,IT,FALSE,1151
Ireland,23. Randolph,2. Coleman,5. Keogh R.,12. Duffy,17. Ward,8. McCarthy J.,11. McClean J.,13. Hendrick,9. Long,19. Brady,21. Murphy,7. McGeady,20. Hoolahan,22. Quinn,-,-,1. Westwood,16. Given,3. Clark C.,15. Christie,4. O`Shea,6. Whelan,18. Meyler,10. Keane,14. Walters,-,-,-,-,-,-,Euros 2016,22.06.16,Italy vs Ireland,IE,FALSE,1151
Sweden,1. Isaksson,3. Johansson,4. Granqvist,5. Olsson M.,14. Lindelöf,6. Forsberg,7. Larsson S.,8. Ekdal,9. Kallstrom,11. Berg M.,10. Ibrahimovic,20. Guidetti,21. Durmaz,22. Zengin,-,-,12. Olsen R.,23. Carlgren,2. Lustig,13. Jansson,17. Augustinsson,15. Hiljemark,16. Wernbloom,18. Lewicki O.,19. Kujoviс,-,-,-,-,-,-,Euros 2016,22.06.16,Sweden vs Belgium,SE,FALSE,1152
Belgium,1. Courtois,2. Alderweireld,3. Vermaelen,5. Vertonghen,16. Meunier,4. Nainggolan,6. Witsel,7. De Bruyne,11. Carrasco,10. Hazard,9. Lukaku R.,14. D. Mertens,20. C.Benteke,17. Origi,-,-,12. Mignolet,13. Gillet J.,15. Denayer,23. Ciman,18. Kabasele,21. Lukaku J.,8. Fellaini,19. Dembele,22. Batshuayi,-,-,-,-,-,-,Euros 2016,22.06.16,Sweden vs Belgium,BE,FALSE,1152
Austria,1. Almer,3. Dragovic,5. Fuchs,11. Harnik,4. Hinteregger,8. Alaba,10. Junuzovic Z.,14. Baumgartlinger,17. Klein,7. Arnautovic,21. Janko M.,20. Sabitzer,9. Okotie,18. Schöpf,-,-,12. Lindner,23. Özcan,13. Suttner,16. Wimmer,15. Prödl,2. Garics,6. Ilsanker,22. Jantscher,19. Hinterseer,-,-,-,-,-,-,Euros 2016,14.06.16,Austria vs Hungary,AT,FALSE,1153
Hungary,1. Király,2. Lang,4. Kádár,5. Fiola,20. Guzmics,7. Dzsudzsák,8. Nagy A.,10. Gera,15. Kleinheisler,9. Szalai Ad.,11. Németh,19. Priskin,18. Stieber,16. Pintér,-,-,12. Dibusz,22. Gulacsi,3. Korhut,21. Bese,23. Juhász,6. Elek,13. Böde,14. Lovrencsics,17. Nikolics N.,-,-,-,-,-,-,Euros 2016,14.06.16,Austria vs Hungary,HU,FALSE,1153
Portugal,1. Rui Patricio,3. Pepe,5. Guerreiro,6. Ricardo Carvalho,8. Joao Moutinho,10. Joao Mario,11. Vieirinha,13. Danilo Pereira,15. Andre Gomes,17. Nani,7. Cristiano Ronaldo,16. Sanches R.,20. Quaresma,9. Éder,-,-,12. Anthony Lopes,22. Eduardo Carvalho,2. Alves B.,4. Fonte J.,14. Carvalho W.,21. Cedric Soares,18. Rafa Silva,19. Eliseu,23. Adrien Silva,-,-,-,-,-,-,Euros 2016,14.06.16,Portugal vs Iceland,PT,FALSE,1154
Iceland,1. Halldórsson,2. Saevarsson,6. Sigurdsson R.,23. Skulason A.,8. Bjarnason B.,10. G. Sigurdsson,14. Arnason,17. Gunnarsson A.,7. Gudmundsson,9. Sigthorsson,15. Bodvarsson,11. Finnbogason,18. Bjarnason T.,-,-,-,12. Kristinsson,13. Jónsson I.,3. Hauksson H.,4. Hermannsson,5. Ingason S.,19. Magnússon H.,21. Traustason,16. Sigurjónsson,20. Hallfredsson E.,22. Gudjohnsen,-,-,-,-,-,Euros 2016,14.06.16,Portugal vs Iceland,IS,FALSE,1154
Iceland,1. Halldórsson,2. Saevarsson,6. Sigurdsson R.,23. Skulason A.,8. Bjarnason B.,10. G. Sigurdsson,14. Arnason,17. Gunnarsson A.,7. Gudmundsson,9. Sigthorsson,15. Bodvarsson,20. Hallfredsson E.,11. Finnbogason,22. Gudjohnsen,-,-,12. Kristinsson,13. Jónsson I.,3. Hauksson H.,4. Hermannsson,5. Ingason S.,19. Magnússon H.,21. Traustason,16. Sigurjónsson,18. Bjarnason T.,-,-,-,-,-,-,Euros 2016,18.06.16,Iceland vs Hungary,IS,FALSE,1155
Hungary,1. Király,2. Lang,4. Kádár,20. Guzmics,23. Juhász,7. Dzsudzsák,8. Nagy A.,10. Gera,15. Kleinheisler,18. Stieber,19. Priskin,13. Böde,17. Nikolics N.,9. Szalai Ad.,-,-,12. Dibusz,22. Gulacsi,3. Korhut,5. Fiola,21. Bese,6. Elek,16. Pintér,11. Németh,14. Lovrencsics,-,-,-,-,-,-,Euros 2016,18.06.16,Iceland vs Hungary,HU,FALSE,1155
Portugal,1. Rui Patricio,3. Pepe,5. Guerreiro,14. Carvalho W.,6. Ricardo Carvalho,8. Joao Moutinho,11. Vieirinha,15. Andre Gomes,17. Nani,20. Quaresma,7. Cristiano Ronaldo,10. Joao Mario,9. Éder,18. Rafa Silva,-,-,12. Anthony Lopes,22. Eduardo Carvalho,2. Alves B.,4. Fonte J.,21. Cedric Soares,13. Danilo Pereira,16. Sanches R.,19. Eliseu,23. Adrien Silva,-,-,-,-,-,-,Euros 2016,18.06.16,Portugal vs Austria,PT,FALSE,1156
Austria,1. Almer,5. Fuchs,11. Harnik,4. Hinteregger,15. Prödl,8. Alaba,6. Ilsanker,14. Baumgartlinger,17. Klein,20. Sabitzer,7. Arnautovic,18. Schöpf,19. Hinterseer,16. Wimmer,-,-,12. Lindner,23. Özcan,3. Dragovic,13. Suttner,2. Garics,10. Junuzovic Z.,22. Jantscher,9. Okotie,21. Janko M.,-,-,-,-,-,-,Euros 2016,18.06.16,Portugal vs Austria,AT,FALSE,1156
Iceland,1. Halldórsson,2. Saevarsson,6. Sigurdsson R.,23. Skulason A.,8. Bjarnason B.,10. G. Sigurdsson,14. Arnason,17. Gunnarsson A.,7. Gudmundsson,9. Sigthorsson,15. Bodvarsson,18. Bjarnason T.,21. Traustason,5. Ingason S.,-,-,12. Kristinsson,13. Jónsson I.,3. Hauksson H.,4. Hermannsson,19. Magnússon H.,16. Sigurjónsson,20. Hallfredsson E.,22. Gudjohnsen,11. Finnbogason,-,-,-,-,-,-,Euros 2016,22.06.16,Iceland vs Austria,IS,FALSE,1157
Austria,1. Almer,3. Dragovic,5. Fuchs,4. Hinteregger,15. Prödl,8. Alaba,6. Ilsanker,14. Baumgartlinger,17. Klein,20. Sabitzer,7. Arnautovic,18. Schöpf,21. Janko M.,22. Jantscher,-,-,12. Lindner,23. Özcan,13. Suttner,16. Wimmer,11. Harnik,2. Garics,10. Junuzovic Z.,9. Okotie,19. Hinterseer,-,-,-,-,-,-,Euros 2016,22.06.16,Iceland vs Austria,AT,FALSE,1157
Hungary,1. Király,2. Lang,3. Korhut,20. Guzmics,23. Juhász,6. Elek,7. Dzsudzsák,10. Gera,16. Pintér,9. Szalai Ad.,14. Lovrencsics,21. Bese,11. Németh,18. Stieber,-,-,12. Dibusz,22. Gulacsi,4. Kádár,5. Fiola,8. Nagy A.,13. Böde,15. Kleinheisler,17. Nikolics N.,19. Priskin,-,-,-,-,-,-,Euros 2016,22.06.16,Hungary vs Portugal,HU,FALSE,1158
Portugal,1. Rui Patricio,3. Pepe,14. Carvalho W.,6. Ricardo Carvalho,8. Joao Moutinho,10. Joao Mario,11. Vieirinha,15. Andre Gomes,17. Nani,19. Eliseu,7. Cristiano Ronaldo,16. Sanches R.,20. Quaresma,13. Danilo Pereira,-,-,12. Anthony Lopes,22. Eduardo Carvalho,2. Alves B.,4. Fonte J.,5. Guerreiro,21. Cedric Soares,18. Rafa Silva,23. Adrien Silva,9. Éder,-,-,-,-,-,-,Euros 2016,22.06.16,Hungary vs Portugal,PT,FALSE,1158
Italy,21. Donnarumma G.,13. Emerson Palmieri,2. Di Lorenzo,3. Chiellini,19. Bonucci,6. Verratti,8. Jorginho,14. Chiesa F.,18. Barella,10. Insigne L.,17. Immobile,24. Florenzi,16. Cristante,11. Berardi D.,20. Bernardeschi,9. Belotti,5. Locatelli,1. Sirigu,26. Meret,15. Acerbi,25. Toloi,23. Bastoni,12. Pessina,-,-,-,-,-,-,-,-,Euros 2020,11.07.21,Italy vs England,IT,FALSE,1160
England,1. Pickford,2. Walker,3. Shaw L.,5. Stones,6. Maguire,12. Trippier,4. Rice,10. Sterling,14. Phillips,19. Mount,9. Kane,11. Rashford,17. Sancho,25. Saka B.,8. Henderson,7. Grealish,13. Ramsdale,23. Johnstone S.,15. Mings,16. Coady,24. James R.,18. Calvert-Lewin,26. Bellingham,-,-,-,-,-,-,-,-,Euros 2020,11.07.21,Italy vs England,EN,FALSE,1160
