,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
50583,50583,1083,957,"Euros 2024, Qualifiers",Czech vs Poland,24.03.23,Czech Republic,CZ,2023,SUCCESS,0,7500000.0,False,working,False,0,Král,none
50586,50586,1086,957,"Euros 2024, Qualifiers",Czech vs Poland,24.03.23,Czech Republic,CZ,2023,SUCCESS,0,15000000.0,False,working,False,0,Hložek,none
50971,50971,371,1988,"World Cup Qualifiers, Africa, 2018",Uganda vs Egypt,31-08-2017,Egypt,EG,2017,SUCCESS,0,1500000.0,False,working,False,0,Trézéguet,none
51029,51029,429,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,250000.0,False,working,False,0,M Mbaeva,none
51031,51031,431,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,225000.0,False,working,False,0,W Mwedihanga,none
51032,51032,432,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,125000.0,False,working,False,0,C Katjiukua,none
51034,51034,434,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,300000.0,False,working,False,0,R Ketjijere,none
51035,51035,435,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,75000.0,False,working,False,0,W Gome,none
51036,51036,436,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,75000.0,False,working,False,0,P Shitembi,none
51037,51037,437,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,75000.0,False,working,False,0,P Shalulile,none
51039,51039,439,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Namibia,,2015,SUCCESS,0,100000.0,False,working,False,0,H Somaeb,none
