,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
361,75952,52,4150,"World Cup 2022, Qualifiers, CONCACAF",USA vs Canada,05-Sep-21,USA,US,2021,FAIL,"['Brenden Aaronson', 'Paxten Aaronson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Brenden Aaronson', 'Paxten Aaronson']",False,"['Brenden Aaronson', 'Paxten Aaronson']",Aaronson,multiple
362,76023,123,4153,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs USA,08-Sep-21,USA,US,2021,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
363,76041,141,4154,"World Cup 2022, Qualifiers, CONCACAF",Panama vs Mexico,08-Sep-21,Panama,PA,2021,FAIL,"['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",False,"['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",Rodríguez,multiple
364,76062,162,4155,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs Costa Rica,07-Oct-21,Honduras,HN,2021,FAIL,"['Luis López', 'Alexander López', 'Iván López', 'Kevin López', 'Roberto López']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 10 López",False,"['Luis López', 'Alexander López', 'Iván López', 'Kevin López', 'Roberto López']",López,multiple
365,76078,178,4156,"World Cup 2022, Qualifiers, CONCACAF",USA vs Jamaica,07-Oct-21,USA,US,2021,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
366,76080,180,4156,"World Cup 2022, Qualifiers, CONCACAF",USA vs Jamaica,07-Oct-21,USA,US,2021,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
367,76083,183,4156,"World Cup 2022, Qualifiers, CONCACAF",USA vs Jamaica,07-Oct-21,USA,US,2021,FAIL,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",False,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",Mc Kennie,multiple
368,76086,186,4156,"World Cup 2022, Qualifiers, CONCACAF",USA vs Jamaica,07-Oct-21,USA,US,2021,FAIL,"['Brenden Aaronson', 'Paxten Aaronson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Brenden Aaronson', 'Paxten Aaronson']",False,"['Brenden Aaronson', 'Paxten Aaronson']",Aaronson,multiple
369,76117,217,4157,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Panama,07-Oct-21,Panama,PA,2021,FAIL,"['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",False,"['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",Rodríguez,multiple
370,76233,333,4163,"World Cup 2022, Qualifiers, CONCACAF",USA vs Costa Rica,12-Oct-21,USA,US,2021,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
371,76234,334,4163,"World Cup 2022, Qualifiers, CONCACAF",USA vs Costa Rica,12-Oct-21,USA,US,2021,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
372,76237,337,4163,"World Cup 2022, Qualifiers, CONCACAF",USA vs Costa Rica,12-Oct-21,USA,US,2021,FAIL,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",False,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",Mc Kennie,multiple
373,76240,340,4163,"World Cup 2022, Qualifiers, CONCACAF",USA vs Costa Rica,12-Oct-21,USA,US,2021,FAIL,"['Brenden Aaronson', 'Paxten Aaronson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Brenden Aaronson', 'Paxten Aaronson']",False,"['Brenden Aaronson', 'Paxten Aaronson']",Aaronson,multiple
374,76260,360,4164,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs Jamaica,13-Oct-21,Honduras,HN,2021,FAIL,"['Luis López', 'Alexander López', 'Iván López', 'Kevin López', 'Roberto López']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 10 López",False,"['Luis López', 'Alexander López', 'Iván López', 'Kevin López', 'Roberto López']",López,multiple
375,76294,394,4165,"World Cup 2022, Qualifiers, CONCACAF",Canada vs Panama,13-Oct-21,Panama,PA,2021,FAIL,"['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",False,"['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",Rodríguez,multiple
376,76346,446,4168,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs Panama,12-Nov-21,Honduras,HN,2021,FAIL,"['Luis López', 'Alexander López', 'Iván López', 'Kevin López', 'Roberto López']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 10 López",False,"['Luis López', 'Alexander López', 'Iván López', 'Kevin López', 'Roberto López']",López,multiple
377,76386,486,4170,"World Cup 2022, Qualifiers, CONCACAF",USA vs Mexico,12-Nov-21,USA,US,2021,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
378,76388,488,4170,"World Cup 2022, Qualifiers, CONCACAF",USA vs Mexico,12-Nov-21,USA,US,2021,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
379,76389,489,4170,"World Cup 2022, Qualifiers, CONCACAF",USA vs Mexico,12-Nov-21,USA,US,2021,FAIL,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",False,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",Mc Kennie,multiple
380,76394,494,4170,"World Cup 2022, Qualifiers, CONCACAF",USA vs Mexico,12-Nov-21,USA,US,2021,FAIL,"['Brenden Aaronson', 'Paxten Aaronson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Brenden Aaronson', 'Paxten Aaronson']",False,"['Brenden Aaronson', 'Paxten Aaronson']",Aaronson,multiple
381,76421,521,4171,"World Cup 2022, Qualifiers, CONCACAF",Jamaica vs USA,16-Nov-21,USA,US,2021,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
382,76427,527,4171,"World Cup 2022, Qualifiers, CONCACAF",Jamaica vs USA,16-Nov-21,USA,US,2021,FAIL,"['Brenden Aaronson', 'Paxten Aaronson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Brenden Aaronson', 'Paxten Aaronson']",False,"['Brenden Aaronson', 'Paxten Aaronson']",Aaronson,multiple
383,76498,598,4175,"World Cup 2022, Qualifiers, CONCACAF",USA vs El Salvador,27-Jan-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
384,76499,599,4175,"World Cup 2022, Qualifiers, CONCACAF",USA vs El Salvador,27-Jan-22,USA,US,2022,FAIL,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",False,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",Mc Kennie,multiple
385,76595,695,4179,"World Cup 2022, Qualifiers, CONCACAF",Canada vs USA,30-Jan-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
386,76597,697,4179,"World Cup 2022, Qualifiers, CONCACAF",Canada vs USA,30-Jan-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
387,76598,698,4179,"World Cup 2022, Qualifiers, CONCACAF",Canada vs USA,30-Jan-22,USA,US,2022,FAIL,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",False,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",Mc Kennie,multiple
388,76601,701,4179,"World Cup 2022, Qualifiers, CONCACAF",Canada vs USA,30-Jan-22,USA,US,2022,FAIL,"['Brenden Aaronson', 'Paxten Aaronson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Brenden Aaronson', 'Paxten Aaronson']",False,"['Brenden Aaronson', 'Paxten Aaronson']",Aaronson,multiple
389,76673,773,4183,"World Cup 2022, Qualifiers, CONCACAF",USA vs Honduras,02-Feb-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
390,76674,774,4183,"World Cup 2022, Qualifiers, CONCACAF",USA vs Honduras,02-Feb-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
391,76677,777,4183,"World Cup 2022, Qualifiers, CONCACAF",USA vs Honduras,02-Feb-22,USA,US,2022,FAIL,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",False,"['Weston McKennie', 'Mark McKenzie', 'Kenny Saief']",Mc Kennie,multiple
392,76680,780,4183,"World Cup 2022, Qualifiers, CONCACAF",USA vs Honduras,02-Feb-22,USA,US,2022,FAIL,"['Jordan Morris', 'Aidan Morris']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Jordan Morris', 'Aidan Morris']",False,"['Jordan Morris', 'Aidan Morris']",Morris,multiple
393,76794,894,4188,"World Cup 2022, Qualifiers, CONCACAF",Mexico vs USA,24-Mar-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
394,76795,895,4188,"World Cup 2022, Qualifiers, CONCACAF",Mexico vs USA,24-Mar-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
395,76915,1015,4194,"World Cup 2022, Qualifiers, CONCACAF",USA vs Panama,27-Mar-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
396,76916,1016,4194,"World Cup 2022, Qualifiers, CONCACAF",USA vs Panama,27-Mar-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
397,76970,1070,4196,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica vs USA,30-Mar-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
398,76971,1071,4196,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica vs USA,30-Mar-22,USA,US,2022,FAIL,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",False,"['Antonee Robinson', 'Miles Robinson', 'Robbie Robinson']",Robinson,multiple
399,77322,322,3197,"World Cup Qualifiers, Europe, 2018",Belarus vs Luxembourg,10-10-2016,Luxembourg,LU,2016,FAIL,"['Marvin Martins', 'Timothy Martin', 'Yann Matias']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 8 C. Martins",False,"['Marvin Martins', 'Timothy Martin', 'Yann Matias']",C Martins,multiple
400,77797,797,3220,"World Cup Qualifiers, Europe, 2022",Iceland vs Liechtenstein,11-10-2021,Iceland,IS,2021,FAIL,"['Kolbeinn Thordarson', 'David Thor Vidarsson', 'Hordur Arnason']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Kolbeinn Thordarson', 'David Thor Vidarsson', 'Hordur Arnason']",False,"['Kolbeinn Thordarson', 'David Thor Vidarsson', 'Hordur Arnason']",S THordarson,multiple
401,79308,108,1113,Euros 2016,Germany vs Italy,02.07.16,Italy,IT,2016,FAIL,"['Lorenzo Pellegrini', 'Luca Pellegrini', 'Pietro Pellegri']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 9. Pelle",False,"['Lorenzo Pellegrini', 'Luca Pellegrini', 'Pietro Pellegri']",Pelle,multiple
402,79417,217,1118,Euros 2016,France vs Ireland,26.06.16,Ireland,IE,2016,FAIL,"['Shane Long', 'Kevin Long']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 9. Long",False,"['Shane Long', 'Kevin Long']",Long,multiple
403,79419,219,1118,Euros 2016,France vs Ireland,26.06.16,Ireland,IE,2016,FAIL,"['Brian Murphy', 'Daryl Murphy']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Brian Murphy', 'Daryl Murphy']",False,"['Brian Murphy', 'Daryl Murphy']",Murphy,multiple
404,79473,273,1121,Euros 2016,Italy vs Spain,27.06.16,Italy,IT,2016,FAIL,"['Lorenzo Pellegrini', 'Luca Pellegrini', 'Pietro Pellegri']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 9. Pelle",False,"['Lorenzo Pellegrini', 'Luca Pellegrini', 'Pietro Pellegri']",Pelle,multiple
405,80039,839,1147,Euros 2016,Ireland vs Sweden,13.06.16,Ireland,IE,2016,FAIL,"['John OShea', 'Dara OShea']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['John OShea', 'Dara OShea']",False,"['John OShea', 'Dara OShea']",O`Shea,multiple
406,80044,844,1147,Euros 2016,Ireland vs Sweden,13.06.16,Ireland,IE,2016,FAIL,"['Shane Long', 'Kevin Long']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 9. Long",False,"['Shane Long', 'Kevin Long']",Long,multiple
407,80078,878,1148,Euros 2016,Belgium vs Italy,13.06.16,Italy,IT,2016,FAIL,"['Lorenzo Pellegrini', 'Luca Pellegrini', 'Pietro Pellegri']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 9. Pelle",False,"['Lorenzo Pellegrini', 'Luca Pellegrini', 'Pietro Pellegri']",Pelle,multiple
408,80089,889,1149,Euros 2016,Italy vs Sweden,17.06.16,Italy,IT,2016,FAIL,"['Lorenzo Pellegrini', 'Luca Pellegrini', 'Pietro Pellegri']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 9. Pelle",False,"['Lorenzo Pellegrini', 'Luca Pellegrini', 'Pietro Pellegri']",Pelle,multiple
409,80092,892,1149,Euros 2016,Italy vs Sweden,17.06.16,Sweden,SE,2016,FAIL,"['Adam Johansson', 'Jakob Johansson', 'Mattias Johansson', 'Viktor Johansson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 3. Johansson",False,"['Adam Johansson', 'Jakob Johansson', 'Mattias Johansson', 'Viktor Johansson']",Johansson,multiple
410,80117,917,1150,Euros 2016,Belgium vs Ireland,18.06.16,Ireland,IE,2016,FAIL,"['John OShea', 'Dara OShea']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['John OShea', 'Dara OShea']",False,"['John OShea', 'Dara OShea']",O`Shea,multiple
411,80122,922,1150,Euros 2016,Belgium vs Ireland,18.06.16,Ireland,IE,2016,FAIL,"['Shane Long', 'Kevin Long']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 9. Long",False,"['Shane Long', 'Kevin Long']",Long,multiple
412,80143,943,1151,Euros 2016,Italy vs Ireland,22.06.16,Ireland,IE,2016,FAIL,"['Shane Long', 'Kevin Long']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 9. Long",False,"['Shane Long', 'Kevin Long']",Long,multiple
413,80145,945,1151,Euros 2016,Italy vs Ireland,22.06.16,Ireland,IE,2016,FAIL,"['Brian Murphy', 'Daryl Murphy']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Brian Murphy', 'Daryl Murphy']",False,"['Brian Murphy', 'Daryl Murphy']",Murphy,multiple
414,80147,947,1152,Euros 2016,Sweden vs Belgium,22.06.16,Sweden,SE,2016,FAIL,"['Adam Johansson', 'Jakob Johansson', 'Mattias Johansson', 'Viktor Johansson']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, ORIGINAL NAME WAS 3. Johansson",False,"['Adam Johansson', 'Jakob Johansson', 'Mattias Johansson', 'Viktor Johansson']",Johansson,multiple
415,80372,72,2279,"World Cup Qualifiers, Asia, 2018",Oman vs India,13-10-2015,Oman,OM,2015,FAIL,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",False,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",Ahmad Almahaijri,multiple
416,80417,117,2281,"World Cup Qualifiers, Asia, 2018",Oman vs Turkmenistan,03-09-2015,Oman,OM,2015,FAIL,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",False,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",Ahmad Almahaijri,multiple
417,80434,134,2282,"World Cup Qualifiers, Asia, 2018",India vs Oman,11-06-2015,India,IN,2015,FAIL,"['Dhanachandra Singh', 'Davinder Singh', 'Dheeraj Singh']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Dhanachandra Singh', 'Davinder Singh', 'Dheeraj Singh']",False,"['Dhanachandra Singh', 'Davinder Singh', 'Dheeraj Singh']",D Singh,multiple
418,80448,148,2282,"World Cup Qualifiers, Asia, 2018",India vs Oman,11-06-2015,Oman,OM,2015,FAIL,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",False,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",Ahmad Almahaijri,multiple
419,80753,453,2296,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Oman,17-11-2015,Oman,OM,2015,FAIL,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",False,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",Ahmad Almahaijri,multiple
420,82562,62,4096,"World Cup 2022, Qualifiers, CONCACAF",Dominica vs Panama,28-Mar-21,Panama,PA,2021,FAIL,"['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",False,"['Álex Rodríguez', 'Carlos Rodríguez', 'Jhamal Rodríguez', 'Tomás Rodríguez']",Rodríguez,multiple
421,87787,5221,240,World Cup 2018,Egypt vs Uruguay,15.06.18,Egypt,EG,2018,FAIL,"['Shawky El Said', 'Omar El Said']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Shawky El Said', 'Omar El Said']",False,"['Shawky El Said', 'Omar El Said']",El Said,multiple
422,87820,5254,241,World Cup 2018,Russia vs Egypt,19.06.18,Egypt,EG,2018,FAIL,"['Shawky El Said', 'Omar El Said']",0.0,True,"FILTERING USING MATCH DATE LEFT 0 RESULTS. BEFORE FILTERING, CANDIDATE NAMES WERE ['Shawky El Said', 'Omar El Said']",False,"['Shawky El Said', 'Omar El Said']",El Said,multiple
