,Jersey Name,Name Match,Date,Nationality,Country Code,Match ID,Competition,Match
1178,I ehić,['Ibrahim Sehic'],13-11-2021,Bosnia-Herzegovina-Herzegovina,BA,3269,"World Cup Qualifiers, Europe, 2022",Bosnia-Herzegovina-Herzegovina vs Finland
1179,Maliy,['Sergey Maliy'],06.09.18,Kazakhstan,KZ,1488,Nations League 2018-2020,Kazakhstan vs Georgia
1180,Maliy,['Sergey Maliy'],13.10.18,Kazakhstan,KZ,1493,Nations League 2018-2020,Latvia vs Kazakhstan
1181,Maliy,['Sergey Maliy'],15.11.18,Kazakhstan,KZ,1496,Nations League 2018-2020,Kazakhstan vs Latvia
1182,Maliy,['Sergey Maliy'],19.11.18,Kazakhstan,KZ,1499,Nations League 2018-2020,Georgia vs Kazakhstan
1183,B Jógvansson-Hansen,Bárdur Hansen,13-11-2016,Faroe Islands,FO,3137,"World Cup Qualifiers, Europe, 2018",Switzerland vs Faroe Islands
1184,R Hojayev,Resul Khozhaev,14-11-2019,Turkmenistan,TM,2686,"World Cup Qualifiers, Asia, 2022",Turkmenistan vs North Korea
1185,A Amanow,Arslanmurad Amanov,14-11-2019,Turkmenistan,TM,2686,"World Cup Qualifiers, Asia, 2022",Turkmenistan vs North Korea
1186,Nguyn Tun Anh,Tuan Anh Nguyen,29-03-2022,Vietnam,VN,2687,"World Cup Qualifiers, Asia, 2022",Japan vs Vietnam
1187,Bùi Tin Dng,Tien Dung Bui,12-10-2021,Vietnam,VN,2698,"World Cup Qualifiers, Asia, 2022",Oman vs Vietnam
1188,Nguyn Tin Linh,Tien Linh Nguyen,12-10-2021,Vietnam,VN,2698,"World Cup Qualifiers, Asia, 2022",Oman vs Vietnam
1189,Bùi Tin Dng,Tien Dung Bui,14-11-2019,Vietnam,VN,2702,"World Cup Qualifiers, Asia, 2022",Vietnam vs United Arab Emirates
1190,Nguyn Tun Anh,Tuan Anh Nguyen,14-11-2019,Vietnam,VN,2702,"World Cup Qualifiers, Asia, 2022",Vietnam vs United Arab Emirates
1191,Nguyn Tin Linh,Tien Linh Nguyen,14-11-2019,Vietnam,VN,2702,"World Cup Qualifiers, Asia, 2022",Vietnam vs United Arab Emirates
1192,Bùi Tin Dng,Tien Dung Bui,19-11-2019,Vietnam,VN,2704,"World Cup Qualifiers, Asia, 2022",Vietnam vs Thailand
1193,Nguyn Tun Anh,Tuan Anh Nguyen,19-11-2019,Vietnam,VN,2704,"World Cup Qualifiers, Asia, 2022",Vietnam vs Thailand
1194,Nguyn Tin Linh,Tien Linh Nguyen,19-11-2019,Vietnam,VN,2704,"World Cup Qualifiers, Asia, 2022",Vietnam vs Thailand
1195,K Alijonov,Khozhiakbar Alizhonov,16-11-2023,Uzbekistan,UZ,2714,"World Cup Qualifiers, Asia, 2026",Turkmenistan vs Uzbekistan
1196,Nguyn Tun Anh,Tuan Anh Nguyen,16-11-2023,Vietnam,VN,2716,"World Cup Qualifiers, Asia, 2026",Philippines vs Vietnam
1197,Nguyn Thái Sn,Thai Son Nguyen,16-11-2023,Vietnam,VN,2716,"World Cup Qualifiers, Asia, 2026",Philippines vs Vietnam
1198,Nguyn Tin Linh,Tien Linh Nguyen,16-11-2023,Vietnam,VN,2716,"World Cup Qualifiers, Asia, 2026",Philippines vs Vietnam
1199,Nguyn Tun Anh,Tuan Anh Nguyen,21-11-2023,Vietnam,VN,2724,"World Cup Qualifiers, Asia, 2026",Vietnam vs Iraq
1200,Nguyn Thái Sn,Thai Son Nguyen,21-11-2023,Vietnam,VN,2724,"World Cup Qualifiers, Asia, 2026",Vietnam vs Iraq
1201,Nguyn Tin Linh,Tien Linh Nguyen,21-11-2023,Vietnam,VN,2724,"World Cup Qualifiers, Asia, 2026",Vietnam vs Iraq
1202,K Alijonov,Khozhiakbar Alizhonov,21-11-2023,Uzbekistan,UZ,2729,"World Cup Qualifiers, Asia, 2026",Uzbekistan vs Iran
1203,D Giorgi,Diego Gil,07-Oct-11,Venezuela,VE,4200,"World Cup 2014, Qualifiers, CONMEBOL",Ecuador vs Venezuela
1204,D Giorgi,Diego Gil,02-Jun-12,Venezuela,VE,4216,"World Cup 2014, Qualifiers, CONMEBOL",Uruguay vs Venezuela
1205,D Giorgi,Diego Gil,09-Jun-12,Venezuela,VE,4221,"World Cup 2014, Qualifiers, CONMEBOL",Venezuela vs Chile
1206,M Moreno,Marcelo Moreno,26-Mar-13,Bolivia,BO,4244,"World Cup 2014, Qualifiers, CONMEBOL",Bolivia vs Argentina
1207,L Mpasi,Lionel Mpasi-Nzau,19-11-2023,Congo DR,DR,2236,"World Cup Qualifiers, Africa, 2026",Sudan vs Congo DR
1208,W Moutou,Wilson Mootoo,17-11-2023,Mauritius,MU,2245,"World Cup Qualifiers, Africa, 2026",Cameroon vs Mauritius
1209,W Moutou,Wilson Mootoo,21-11-2023,Mauritius,MU,2250,"World Cup Qualifiers, Africa, 2026",Mauritius vs Angola
1210,I Inomov,Farrukh Ikromov,06-09-2013,Uzbekistan,UZ,2254,"World Cup Qualifiers, Asia, 2014",Jordan vs Uzbekistan
1211,Nguyn Xuân Thành,Xuan Thanh Nguyen,08-09-2015,Vietnam,VN,2267,"World Cup Qualifiers, Asia, 2018",Chinese Taipei vs Vietnam
1212,Nguyn Văn Quyt,Van Quyet Nguyen,08-09-2015,Vietnam,VN,2267,"World Cup Qualifiers, Asia, 2018",Chinese Taipei vs Vietnam
1213,Nguyn Xuân Thành,Xuan Thanh Nguyen,08-10-2015,Vietnam,VN,2274,"World Cup Qualifiers, Asia, 2018",Vietnam vs Iraq
1214,Mc Hng Quân,Hong Quan Mac,08-10-2015,Vietnam,VN,2274,"World Cup Qualifiers, Asia, 2018",Vietnam vs Iraq
1215,F Niţă,Florin Niță,11-10-2021,Romania,RO,3329,"World Cup Qualifiers, Europe, 2022",Romania vs Armenia
1216,Damașcan,['Vitalie Damaşcan'],15.11.20,Moldova,MD,1669,Nations League 2020-2021,Moldova vs Greece
1217,Drahun,['Stanislav Dragun'],04.09.20,Belarus,BY,1674,Nations League 2020-2021,Belarus vs Albania
1218,Drahun,['Stanislav Dragun'],07.09.20,Belarus,BY,1675,Nations League 2020-2021,Kazakhstan vs Belarus
1219,M Woeber,Maximilian Wöber,03.06.22,Austria,AT,1709,Nations League 2022-2023,Croatia vs Austria
1220,M Woeber,Maximilian Wöber,10.06.22,Austria,AT,1713,Nations League 2022-2023,Austria vs France
1221,M Woeber,Maximilian Wöber,22.09.22,Austria,AT,1716,Nations League 2022-2023,France vs Austria
1222,Damașcan,['Vitalie Damaşcan'],24.03.23,Moldova,MD,958,"Euros 2024, Qualifiers",Moldova vs Faroe Islands
1223,Damașcan,['Vitalie Damaşcan'],27.03.23,Moldova,MD,960,"Euros 2024, Qualifiers",Moldova vs Czech
1224,Damașcan,['Vitalie Damaşcan'],17.06.23,Moldova,MD,961,"Euros 2024, Qualifiers",Albania vs Moldova
1225,Damașcan,['Vitalie Damaşcan'],20.06.23,Moldova,MD,964,"Euros 2024, Qualifiers",Moldova vs Poland
1226,Damașcan,['Vitalie Damaşcan'],10.09.23,Moldova,MD,967,"Euros 2024, Qualifiers",Faroe Islands vs Moldova
1227,M Woeber,Maximilian Wöber,24.03.23,Austria,AT,977,"Euros 2024, Qualifiers",Austria vs Azerbaijan
1228,M Woeber,Maximilian Wöber,17.06.23,Austria,AT,982,"Euros 2024, Qualifiers",Belgium vs Austria
1229,M Woeber,Maximilian Wöber,13.10.23,Austria,AT,990,"Euros 2024, Qualifiers",Austria vs Belgium
1230,M Woeber,Maximilian Wöber,16.10.23,Austria,AT,991,"Euros 2024, Qualifiers",Azerbaijan vs Austria
1231,M Woeber,Maximilian Wöber,16.11.23,Austria,AT,994,"Euros 2024, Qualifiers",Estonia vs Austria
1232,E Agyemang-Badu,Emmanuel Badu,23-01-2015,Ghana,GH,3486,"African Cup of Nations, 2015",Ghana vs Algeria
1233,E Agyemang-Badu,Emmanuel Badu,19-01-2015,Ghana,GH,3493,"African Cup of Nations, 2015",Ghana vs Senegal
1234,M Manser,Mohamed Ben Mansour,18-01-2015,Tunisia,TN,3495,"African Cup of Nations, 2015",Tunisia vs Cape Verde
1235,Gêgê,['Gegé'],18-01-2015,Cape Verde,CV,3495,"African Cup of Nations, 2015",Tunisia vs Cape Verde
1236,Gêgê,['Gegé'],22-01-2015,Cape Verde,CV,3496,"African Cup of Nations, 2015",Cape Verde vs Congo DR
1237,L Mabidi,Chikito Lema Mabidi,22-01-2015,Congo DR,DR,3496,"African Cup of Nations, 2015",Cape Verde vs Congo DR
1238,B Barry,Vakoun Bayo,08-02-2015,Cote d'Ivoire,CI,3497,"African Cup of Nations, 2015",Cote d'Ivoire vs Ghana
1239,P M'Poku,Paul-José Mpoku,29-01-2017,Congo DR,DR,3504,"African Cup of Nations, 2017",Congo DR vs Ghana
1240,E Agyemang-Badu,Emmanuel Badu,25-01-2017,Ghana,GH,3515,"African Cup of Nations, 2017",Egypt vs Ghana
1241,E Agyemang-Badu,Emmanuel Badu,04-02-2017,Ghana,GH,3518,"African Cup of Nations, 2017",Burkina Faso vs Ghana
1242,F Nsakala,Fabrice N'Sakala,16-01-2017,Congo DR,DR,3529,"African Cup of Nations, 2017",Congo DR vs Morocco
1243,M Woeber,Maximilian Wöber,21.03.19,Austria,AT,756,"Euros 2020, Qualifiers",Austria vs Poland
1244,M Woeber,Maximilian Wöber,24.03.19,Austria,AT,759,"Euros 2020, Qualifiers",Israel vs Austria
1245,M Woeber,Maximilian Wöber,19.11.19,Austria,AT,785,"Euros 2020, Qualifiers",Latvia vs Austria
1246,Damașcan,['Vitalie Damaşcan'],08.06.19,Moldova,MD,793,"Euros 2020, Qualifiers",Moldova vs Andorra
1247,Damașcan,['Vitalie Damaşcan'],11.06.19,Moldova,MD,796,"Euros 2020, Qualifiers",Albania vs Moldova
1248,K Carter,Keron Clarke,09-07-2013,Trinidad and Tobago,TT,3651,"Gold Cup, 2013",El Salvador vs Trinidad and Tobago
1249,M Adoassou,Eli Matthieu Adaoussou,10-09-2019,Chad,TD,2175,"World Cup Qualifiers, Africa, 2022",Sudan vs Chad
1250,L Mpasi,Lionel Mpasi-Nzau,15-11-2023,Congo DR,DR,2208,"World Cup Qualifiers, Africa, 2026",Congo DR vs Mauritania
1251,H Houbeib,El Hassan Houeibib,15-11-2023,Mauritania,MR,2208,"World Cup Qualifiers, Africa, 2026",Congo DR vs Mauritania
1252,Abdulmunem Aleiyan,Abdulsamie Diab,21-11-2023,Libya,LY,2212,"World Cup Qualifiers, Africa, 2026",Libya vs Cameroon
1253,Abdulmunem Aleiyan,Abdulsamie Diab,17-11-2023,Libya,LY,2216,"World Cup Qualifiers, Africa, 2026",Eswatini vs Libya
1254,Park Yong-Woo,Yong-woo Park,21-11-2023,South Korea,KR,2732,"World Cup Qualifiers, Asia, 2026",China PR vs South Korea
1255,A Amanow,Arslanmurad Amanov,21-11-2023,Turkmenistan,TM,2760,"World Cup Qualifiers, Asia, 2026",Hong Kong vs Turkmenistan
1256,Mitriță,['Alexandru Mitriţă'],08.10.20,Romania,RO,624,"Euros 2020, Qualifiers",Iceland vs Romania
1257,Karavayev,['Oleksandr Karavaev'],22.03.19,Ukraine,UA,646,"Euros 2020, Qualifiers",Portugal vs Ukraine
1258,Karavayev,['Oleksandr Karavaev'],07.06.19,Ukraine,UA,650,"Euros 2020, Qualifiers",Ukraine vs Serbia
1259,Karavayev,['Oleksandr Karavaev'],10.06.19,Ukraine,UA,652,"Euros 2020, Qualifiers",Ukraine vs Luxembourg
1260,Karavayev,['Oleksandr Karavaev'],03.07.21,Ukraine,UA,1166,Euros 2020,Ukraine vs England
1261,Karavayev,['Oleksandr Karavaev'],29.06.21,Ukraine,UA,1174,Euros 2020,Sweden vs Ukraine
1262,Karavayev,['Oleksandr Karavaev'],13.06.21,Ukraine,UA,1188,Euros 2020,Netherlands vs Ukraine
1263,Karavayev,['Oleksandr Karavaev'],17.06.21,Ukraine,UA,1189,Euros 2020,Ukraine vs North Macedonia
1264,Karavayev,['Oleksandr Karavaev'],21.06.21,Ukraine,UA,1192,Euros 2020,Ukraine vs Austria
1265,Karavayev,['Oleksandr Karavaev'],11.06.22,Ukraine,UA,1759,Nations League 2022-2023,Ukraine vs Armenia
1266,Karavayev,['Oleksandr Karavaev'],14.06.22,Ukraine,UA,1762,Nations League 2022-2023,Ukraine vs Ireland
1267,Karavayev,['Oleksandr Karavaev'],21.09.22,Ukraine,UA,1763,Nations League 2022-2023,Scotland vs Ukraine
1268,B Hojaahmedow,Bakhtiyar Khodzhaakhmedov,08-10-2015,Turkmenistan,TM,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India
1269,A Amanow,Arslanmurad Amanov,08-10-2015,Turkmenistan,TM,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India
1270,B Hojaahmedow,Bakhtiyar Khodzhaakhmedov,12-11-2015,Turkmenistan,TM,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan
1271,A Amanow,Arslanmurad Amanov,12-11-2015,Turkmenistan,TM,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan
1272,B Hojaahmedow,Bakhtiyar Khodzhaakhmedov,13-10-2015,Turkmenistan,TM,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam
1273,A Amanow,Arslanmurad Amanov,13-10-2015,Turkmenistan,TM,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam
1274,B Hojaahmedow,Bakhtiyar Khodzhaakhmedov,16-06-2015,Turkmenistan,TM,2462,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Iran
1275,A Amanow,Arslanmurad Amanov,16-06-2015,Turkmenistan,TM,2462,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Iran
1276,S Ataýew,Serdaraly Ataev,16-06-2015,Turkmenistan,TM,2462,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Iran
1277,S Pal,Subrata Paul,12-03-2015,India,IN,2464,"World Cup Qualifiers, Asia, 2018",India vs Nepal
1278,R Baltaýew,Rakhimberdy Baltaev,29-03-2016,Turkmenistan,TM,2469,"World Cup Qualifiers, Asia, 2018",India vs Turkmenistan
1279,A Amanow,Arslanmurad Amanov,29-03-2016,Turkmenistan,TM,2469,"World Cup Qualifiers, Asia, 2018",India vs Turkmenistan
1280,Khacheridi Yevhen,Yevgen Khacheridi,09.10.14,Ukraine,UA,416,"Euros 2016, Qualifiers",Belarus vs Ukraine
1281,Khacheridi Yevhen,Yevgen Khacheridi,12.10.14,Ukraine,UA,419,"Euros 2016, Qualifiers",Ukraine vs North Macedonia
1282,Drahun,['Stanislav Dragun'],12.10.14,Belarus,BY,420,"Euros 2016, Qualifiers",Belarus vs Slovakia
1283,Khacheridi Yevhen,Yevgen Khacheridi,15.11.14,Ukraine,UA,422,"Euros 2016, Qualifiers",Luxembourg vs Ukraine
1284,Drahun,['Stanislav Dragun'],15.11.14,Belarus,BY,424,"Euros 2016, Qualifiers",Spain vs Belarus
1285,Khacheridi Yevhen,Yevgen Khacheridi,27.03.15,Ukraine,UA,427,"Euros 2016, Qualifiers",Spain vs Ukraine
1286,Khacheridi Yevhen,Yevgen Khacheridi,14.06.15,Ukraine,UA,428,"Euros 2016, Qualifiers",Ukraine vs Luxembourg
1287,Khacheridi Yevhen,Yevgen Khacheridi,05.09.15,Ukraine,UA,432,"Euros 2016, Qualifiers",Ukraine vs Belarus
1288,Drahun,['Stanislav Dragun'],08.09.15,Belarus,BY,434,"Euros 2016, Qualifiers",Belarus vs Luxembourg
1289,Khacheridi Yevhen,Yevgen Khacheridi,08.09.15,Ukraine,UA,436,"Euros 2016, Qualifiers",Slovakia vs Ukraine
1290,Khacheridi Yevhen,Yevgen Khacheridi,09.10.15,Ukraine,UA,437,"Euros 2016, Qualifiers",North Macedonia vs Ukraine
1291,Drahun,['Stanislav Dragun'],09.10.15,Belarus,BY,438,"Euros 2016, Qualifiers",Slovakia vs Belarus
1292,Drahun,['Stanislav Dragun'],12.10.15,Belarus,BY,440,"Euros 2016, Qualifiers",Belarus vs North Macedonia
1293,S Pal,Subrata Paul,16-06-2015,India,IN,2385,"World Cup Qualifiers, Asia, 2018",Guam vs India
1294,S Pal,Subrata Paul,17-03-2015,India,IN,2395,"World Cup Qualifiers, Asia, 2018",Nepal vs India
1295,B Hojaahmedow,Bakhtiyar Khodzhaakhmedov,11-06-2015,Turkmenistan,TM,2397,"World Cup Qualifiers, Asia, 2018",Guam vs Turkmenistan
1296,R Baltaýew,Rakhimberdy Baltaev,11-06-2015,Turkmenistan,TM,2397,"World Cup Qualifiers, Asia, 2018",Guam vs Turkmenistan
1297,S Ataýew,Serdaraly Ataev,11-06-2015,Turkmenistan,TM,2397,"World Cup Qualifiers, Asia, 2018",Guam vs Turkmenistan
1298,Lng Xuân Trng,Xuan Truong Luong,29-03-2016,Vietnam,VN,2414,"World Cup Qualifiers, Asia, 2018",Iraq vs Vietnam
1299,Nguyn Tun Anh,Tuan Anh Nguyen,29-03-2016,Vietnam,VN,2414,"World Cup Qualifiers, Asia, 2018",Iraq vs Vietnam
1300,Menzi Masuku,Senzo Meyiwa,2016-08-04,South Africa,ZA,1329,"Olympics, 2016",Brazil vs South Africa
1301,Menzi Masuku,Senzo Meyiwa,2016-08-10,South Africa,ZA,1333,"Olympics, 2016",South Africa vs Iraq
1302,Astrit Ajdarević,Yasin Ayari,2016-08-04,Sweden,SE,1334,"Olympics, 2016",Sweden vs Colombia
1303,Seth Muenfuh Sincere,Seth Mayi,2016-08-04,Nigeria,NG,1335,"Olympics, 2016",Nigeria vs Japan
1304,Astrit Ajdarević,Yasin Ayari,2016-08-07,Sweden,SE,1336,"Olympics, 2016",Sweden vs Nigeria
1305,Seth Muenfuh Sincere,Seth Mayi,2016-08-07,Nigeria,NG,1336,"Olympics, 2016",Sweden vs Nigeria
1306,Astrit Ajdarević,Yasin Ayari,2016-08-10,Sweden,SE,1338,"Olympics, 2016",Japan vs Sweden
1307,Seth Muenfuh Sincere,Seth Mayi,2016-08-10,Nigeria,NG,1339,"Olympics, 2016",Colombia vs Nigeria
1308,F Nsakala,Fabrice N'Sakala,07-10-2021,Congo DR,DR,2115,"World Cup Qualifiers, Africa, 2022",Congo DR vs Madagascar
1309,Karavayev,['Oleksandr Karavaev'],06.09.18,Ukraine,UA,1422,Nations League 2018-2020,Czech vs Ukraine
1310,Karavayev,['Oleksandr Karavaev'],09.09.18,Ukraine,UA,1423,Nations League 2018-2020,Ukraine vs Slovakia
1311,Karavayev,['Oleksandr Karavaev'],16.10.18,Ukraine,UA,1425,Nations League 2018-2020,Ukraine vs Czech
1312,Karavayev,['Oleksandr Karavaev'],16.11.18,Ukraine,UA,1426,Nations League 2018-2020,Slovakia vs Ukraine
1313,K Panaiy,Konstantinos Panagi,06-09-2016,Cyprus,CY,3036,"World Cup Qualifiers, Europe, 2018",Cyprus vs Belgium
1314,K Panaiy,Konstantinos Panagi,31-08-2017,Cyprus,CY,3039,"World Cup Qualifiers, Europe, 2018",Cyprus vs Bosnia-Herzegovina-Herzegovina
1315,K Panaiy,Konstantinos Panagi,10-10-2017,Cyprus,CY,3057,"World Cup Qualifiers, Europe, 2018",Belgium vs Cyprus
1316,K Panaiy,Konstantinos Panagi,09-06-2017,Cyprus,CY,3064,"World Cup Qualifiers, Europe, 2018",Gibraltar vs Cyprus
1317,Jeong Tae-uk,Tae-wook Jeong,2021-07-22,South Korea,KR,1367,"Olympics, 2020",New Zealand vs South Korea
1318,Jeong Tae-uk,Tae-wook Jeong,2021-07-25,South Korea,KR,1370,"Olympics, 2020",Romania vs South Korea
1319,Jeong Tae-uk,Tae-wook Jeong,2021-07-28,South Korea,KR,1372,"Olympics, 2020",South Korea vs Honduras
1320,Kim Jin-ya,Jin-gyu Kim,2021-07-28,South Korea,KR,1372,"Olympics, 2020",South Korea vs Honduras
1321,Jordan Torunarigha,Jonathan Tah,2021-07-28,Germany,DE,1384,"Olympics, 2020",Germany vs Ivory Coast
1322,Kader Keïta,Karim Konaté,2021-07-28,Ivory Coast,CI,1384,"Olympics, 2020",Germany vs Ivory Coast
1323,Jeong Tae-uk,Tae-wook Jeong,2021-07-31,South Korea,KR,1388,"Olympics, 2020",South Korea vs Mexico
1324,Kim Jin-ya,Jin-gyu Kim,2021-07-31,South Korea,KR,1388,"Olympics, 2020",South Korea vs Mexico
1325,Moruțan,['Olimpiu Moruţan'],15.10.23,Romania,RO,1068,"Euros 2024, Qualifiers",Romania vs Andorra
1326,Moruțan,['Olimpiu Moruţan'],21.11.23,Romania,RO,1074,"Euros 2024, Qualifiers",Romania vs Switzerland
1327,Boženík,['Róbert Bozeník'],11.09.23,Slovakia,SK,1094,"Euros 2024, Qualifiers",Slovakia vs Liechtenstein
1328,Boženík,['Róbert Bozeník'],13.10.23,Slovakia,SK,1095,"Euros 2024, Qualifiers",Portugal vs Slovakia
1329,Boženík,['Róbert Bozeník'],16.11.23,Slovakia,SK,1102,"Euros 2024, Qualifiers",Slovakia vs Iceland
1330,Boženík,['Róbert Bozeník'],19.11.23,Slovakia,SK,1105,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Slovakia
1331,Bùi Tin Dng,Tien Dung Bui,13-10-2015,Vietnam,VN,2374,"World Cup Qualifiers, Asia, 2018",Vietnam vs Thailand
1332,Mai Tin Thành,Tien Thanh Mai,13-10-2015,Vietnam,VN,2374,"World Cup Qualifiers, Asia, 2018",Vietnam vs Thailand
1333,Mc Hng Quân,Hong Quan Mac,13-10-2015,Vietnam,VN,2374,"World Cup Qualifiers, Asia, 2018",Vietnam vs Thailand
1334,Nguyn Văn Quyt,Van Quyet Nguyen,13-10-2015,Vietnam,VN,2374,"World Cup Qualifiers, Asia, 2018",Vietnam vs Thailand
1335,B Jógvansson-Hansen,Bárdur Hansen,06-09-2016,Faroe Islands,FO,2937,"World Cup Qualifiers, Europe, 2018",Faroe Islands vs Hungary
1336,K Panaiy,Konstantinos Panagi,13-11-2016,Cyprus,CY,2945,"World Cup Qualifiers, Europe, 2018",Cyprus vs Gibraltar
1337,K Panaiy,Konstantinos Panagi,10-10-2016,Cyprus,CY,2960,"World Cup Qualifiers, Europe, 2018",Bosnia-Herzegovina-Herzegovina vs Cyprus
1338,H Elttør,Högni Eysturoy,22-03-2013,Faroe Islands,FO,2901,"World Cup Qualifiers, Europe, 2014",Austria vs Faroe Islands
1339,G Genghini,Federico Gennari,06-09-2013,San Marino,SM,2928,"World Cup Qualifiers, Europe, 2014",Ukraine vs San Marino
1340,Boženík,['Róbert Bozeník'],22.09.22,Slovakia,SK,1837,Nations League 2022-2023,Slovakia vs Azerbaijan
1341,Boženík,['Róbert Bozeník'],25.09.22,Slovakia,SK,1838,Nations League 2022-2023,Slovakia vs Belarus
1342,Damașcan,['Vitalie Damaşcan'],22.09.22,Moldova,MD,1860,Nations League 2022-2023,Latvia vs Moldova
1343,Damașcan,['Vitalie Damaşcan'],25.09.22,Moldova,MD,1863,Nations League 2022-2023,Moldova vs Liechtenstein
1344,Nguyn Tun Anh,Tuan Anh Nguyen,02-09-2021,Vietnam,VN,2582,"World Cup Qualifiers, Asia, 2022",Saudi Arabia vs Vietnam
1345,Nguyn Tin Linh,Tien Linh Nguyen,02-09-2021,Vietnam,VN,2582,"World Cup Qualifiers, Asia, 2022",Saudi Arabia vs Vietnam
1346,Nguyn Tun Anh,Tuan Anh Nguyen,24-03-2022,Vietnam,VN,2583,"World Cup Qualifiers, Asia, 2022",Vietnam vs Oman
1347,Nguyn Tin Linh,Tien Linh Nguyen,24-03-2022,Vietnam,VN,2583,"World Cup Qualifiers, Asia, 2022",Vietnam vs Oman
1348,P Ekhsoni,Ekhson Pandzhshanbe,10-09-2019,Tajikistan,TJ,2585,"World Cup Qualifiers, Asia, 2022",Mongolia vs Tajikistan
1349,K Alijonov,Khozhiakbar Alizhonov,19-11-2019,Uzbekistan,UZ,2586,"World Cup Qualifiers, Asia, 2022",Uzbekistan vs Palestine
1350,Bùi Tin Dng,Tien Dung Bui,07-06-2021,Vietnam,VN,2593,"World Cup Qualifiers, Asia, 2022",Vietnam vs Indonesia
1351,Nguyn Tun Anh,Tuan Anh Nguyen,07-06-2021,Vietnam,VN,2593,"World Cup Qualifiers, Asia, 2022",Vietnam vs Indonesia
1352,Nguyn Tin Linh,Tien Linh Nguyen,07-06-2021,Vietnam,VN,2593,"World Cup Qualifiers, Asia, 2022",Vietnam vs Indonesia
1353,Bùi Tin Dng,Tien Dung Bui,11-6-2021,Vietnam,VN,2596,"World Cup Qualifiers, Asia, 2022",Malaysia vs Vietnam
1354,Lng Xuân Trng,Xuan Truong Luong,11-6-2021,Vietnam,VN,2596,"World Cup Qualifiers, Asia, 2022",Malaysia vs Vietnam
1355,Nguyn Tin Linh,Tien Linh Nguyen,11-6-2021,Vietnam,VN,2596,"World Cup Qualifiers, Asia, 2022",Malaysia vs Vietnam
1356,Bùi Tin Dng,Tien Dung Bui,01-02-2022,Vietnam,VN,2603,"World Cup Qualifiers, Asia, 2022",Vietnam vs China PR
1357,Nguyn Tin Linh,Tien Linh Nguyen,01-02-2022,Vietnam,VN,2603,"World Cup Qualifiers, Asia, 2022",Vietnam vs China PR
1358,Phm Xuân Mnh,Xuan Manh Pham,27-01-2022,Vietnam,VN,2607,"World Cup Qualifiers, Asia, 2022",Australia vs Vietnam
1359,Bùi Tin Dng,Tien Dung Bui,27-01-2022,Vietnam,VN,2607,"World Cup Qualifiers, Asia, 2022",Australia vs Vietnam
1360,Lê Văn Xuân,Van Xuan Le,27-01-2022,Vietnam,VN,2607,"World Cup Qualifiers, Asia, 2022",Australia vs Vietnam
1361,Lng Xuân Trng,Xuan Truong Luong,27-01-2022,Vietnam,VN,2607,"World Cup Qualifiers, Asia, 2022",Australia vs Vietnam
1362,A Ardhiyasa,Made Andhika,5-9-2019,Indonesia,ID,2611,"World Cup Qualifiers, Asia, 2022",Indonesia vs Malaysia
1363,Bùi Tin Dng,Tien Dung Bui,07-10-2021,Vietnam,VN,2613,"World Cup Qualifiers, Asia, 2022",China PR vs Vietnam
1364,Nguyn Tun Anh,Tuan Anh Nguyen,07-10-2021,Vietnam,VN,2613,"World Cup Qualifiers, Asia, 2022",China PR vs Vietnam
1365,Nguyn Tin Linh,Tien Linh Nguyen,07-10-2021,Vietnam,VN,2613,"World Cup Qualifiers, Asia, 2022",China PR vs Vietnam
1366,P M'Poku,Paul-José Mpoku,05-09-2017,Congo DR,DR,1929,"World Cup Qualifiers, Africa, 2018",Congo DR vs Tunisia
1367,E Agyemang-Badu,Emmanuel Badu,17-11-2015,Ghana,GH,1961,"World Cup Qualifiers, Africa, 2018",Ghana vs Comoros
1368,M Manser,Mohamed Ben Mansour,17-11-2015,Tunisia,TN,1968,"World Cup Qualifiers, Africa, 2018",Tunisia vs Mauritania
1369,P M'Poku,Paul-José Mpoku,22-06-2019,Congo DR,DR,3558,"African Cup of Nations, 2019",Congo DR vs Uganda
1370,D Maria,David Martínez,05-Sep-17,Venezuela,VE,4352,"World Cup 2018, Qualifiers, CONMEBOL",Argentina vs Venezuela
1371,M Thuma,Misani Ega Thupa,07-09-2013,Botswana,BW,1888,"World Cup Qualifiers, Africa, 2014",South Africa vs Botswana
1372,T Motlhabankwe,Thabang Mosige,07-09-2013,Botswana,BW,1888,"World Cup Qualifiers, Africa, 2014",South Africa vs Botswana
1373,S Thompson,Tommy Songo,07-09-2013,Liberia,LR,1894,"World Cup Qualifiers, Africa, 2014",Angola vs Liberia
1374,Gêgê,['Gegé'],07-09-2013,Cape Verde,CV,1904,"World Cup Qualifiers, Africa, 2014",Tunisia vs Cape Verde
