,index,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New,Market Value New
117,62430,2218,"World Cup Qualifiers, Africa, 2026",Niger vs Zambia,21-11-2023,Niger,NE,2023,SUCCESS,Massoudi Salifou,0,False,Guy has 0 market value in this season,False,Massoudi Salifou,M Salifou,single,Done,0
118,62431,2218,"World Cup Qualifiers, Africa, 2026",Niger vs Zambia,21-11-2023,Niger,NE,2023,SUCCESS,Boubacar Djibrill Goumey,0,False,Guy has 0 market value in this season,False,Boubacar Djibrill Goumey,B Goumey,single,Done,0
119,62432,2219,"World Cup Qualifiers, Africa, 2026",Senegal vs South Sudan,18-11-2023,South Sudan,SS,2023,SUCCESS,Majak Mawith,0,False,Guy has 0 market value in this season,False,Majak Mawith,M Mawith,single,Done,0
120,62433,2219,"World Cup Qualifiers, Africa, 2026",Senegal vs South Sudan,18-11-2023,South Sudan,SS,2023,SUCCESS,Jackson Dwang,0,False,Guy has 0 market value in this season,False,Jackson Dwang,J Dwang,single,Done,0
121,62434,2220,"World Cup Qualifiers, Africa, 2026",Seychelles vs Kenya,20-11-2023,Seychelles,SC,2023,SUCCESS,Carlos Simeon,0,False,Guy has 0 market value in this season,False,Carlos Simeon,C Simeon,single,Done,0
122,62435,2220,"World Cup Qualifiers, Africa, 2026",Seychelles vs Kenya,20-11-2023,Seychelles,SC,2023,SUCCESS,Markus Payet,0,False,Guy has 0 market value in this season,False,Markus Payet,M Payet,single,Done,0
123,62436,2220,"World Cup Qualifiers, Africa, 2026",Seychelles vs Kenya,20-11-2023,Seychelles,SC,2023,SUCCESS,Darrel Damoo,0,False,Guy has 0 market value in this season,False,Darrel Damoo,R Damoo,single,Done,0
124,62437,2220,"World Cup Qualifiers, Africa, 2026",Seychelles vs Kenya,20-11-2023,Kenya,KE,2023,SUCCESS,Rooney Onyango,0,False,Guy has 0 market value in this season,False,Rooney Onyango,R Onyango,single,Done,0
125,62438,2221,"World Cup Qualifiers, Africa, 2026",Mali vs Central African Republic,20-11-2023,Central African Republic,CF,2023,SUCCESS,Sadack Ndobé,0,False,Guy has 0 market value in this season,False,Sadack Ndobé,S Ndobe,single,Done,0
126,62439,2221,"World Cup Qualifiers, Africa, 2026",Mali vs Central African Republic,20-11-2023,Central African Republic,CF,2023,SUCCESS,Séverin Tatolna,0,False,Guy has 0 market value in this season,False,Séverin Tatolna,S Tatolna,single,Done,0
127,62440,2222,"World Cup Qualifiers, Africa, 2026",Djibouti vs Guinea-Bissau,20-11-2023,Djibouti,DJ,2023,SUCCESS,Sulait Luyima,0,False,Guy has 0 market value in this season,False,Sulait Luyima,S Luyima,single,Done,0
128,62441,2223,"World Cup Qualifiers, Africa, 2026",Chad vs Madagascar,20-11-2023,Chad,TD,2023,SUCCESS,Fabrice Djimhoue,0,False,Guy has 0 market value in this season,False,Fabrice Djimhoue,F Djimhoue,single,Done,0
129,62442,2223,"World Cup Qualifiers, Africa, 2026",Chad vs Madagascar,20-11-2023,Chad,TD,2023,SUCCESS,Moral Djomothoum,0,False,Guy has 0 market value in this season,False,Moral Djomothoum,M Djimhotoum,single,Done,0
130,62443,2223,"World Cup Qualifiers, Africa, 2026",Chad vs Madagascar,20-11-2023,Chad,TD,2023,SUCCESS,Amine Hiver,0,False,Guy has 0 market value in this season,False,Amine Hiver,A Hiver,single,Done,0
131,62444,2223,"World Cup Qualifiers, Africa, 2026",Chad vs Madagascar,20-11-2023,Chad,TD,2023,SUCCESS,Frederic Djoeta,0,False,Guy has 0 market value in this season,False,Frederic Djoeta,F Djoeta,single,Done,0
132,62445,2223,"World Cup Qualifiers, Africa, 2026",Chad vs Madagascar,20-11-2023,Chad,TD,2023,SUCCESS,Serge Diguel,0,False,Guy has 0 market value in this season,False,Serge Diguel,S Diguel,single,Done,0
133,62446,4255,"World Cup 2014, Qualifiers, CONMEBOL",Chile vs Bolivia,11-Jun-13,Bolivia,BO,2013,SUCCESS,Sergio Galarza,0,False,Guy has 0 market value in this season,False,Sergio Galarza,Galarza,single,Done,0
134,62447,4257,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Bolivia,06-Sep-13,Bolivia,BO,2013,SUCCESS,Sergio Galarza,0,False,Guy has 0 market value in this season,False,Sergio Galarza,Galarza,single,Done,0
135,62448,4267,"World Cup 2014, Qualifiers, CONMEBOL",Argentina vs Peru,11-Oct-13,Peru,PE,2013,SUCCESS,Gianmarco Gambetta,0,False,Guy has 0 market value in this season,False,Gianmarco Gambetta,Gambetta,single,Done,0
136,62449,4267,"World Cup 2014, Qualifiers, CONMEBOL",Argentina vs Peru,11-Oct-13,Peru,PE,2013,SUCCESS,Alexi Gómez,0,False,Guy has 0 market value in this season,False,Alexi Gómez,Gómez,single,Done,0
137,62450,4270,"World Cup 2014, Qualifiers, CONMEBOL",Peru vs Bolivia,15-Oct-13,Bolivia,BO,2013,SUCCESS,Jaime Arrascaita,0,False,Guy has 0 market value in this season,False,Jaime Arrascaita,Arrascaita,single,Done,0
138,62451,4274,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Uruguay,08-Oct-15,Bolivia,BO,2015,SUCCESS,Luis Martelli,0,False,Guy has 0 market value in this season,False,Luis Martelli,Marteli,single,Done,0
139,62452,4274,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Uruguay,08-Oct-15,Bolivia,BO,2015,SUCCESS,Jair Torrico,0,False,Guy has 0 market value in this season,False,Jair Torrico,Torrico,single,Done,0
140,62453,4274,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Uruguay,08-Oct-15,Bolivia,BO,2015,SUCCESS,Yasmani Duk,0,False,Guy has 0 market value in this season,False,Yasmani Duk,Duk,single,Done,0
141,62454,4278,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Bolivia,13-Oct-15,Bolivia,BO,2015,SUCCESS,Luis Martelli,0,False,Guy has 0 market value in this season,False,Luis Martelli,Marteli,single,Done,0
142,62455,4278,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Bolivia,13-Oct-15,Bolivia,BO,2015,SUCCESS,Samuel Galindo,0,False,Guy has 0 market value in this season,False,Samuel Galindo,Galindo,single,Done,0
143,62456,4278,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Bolivia,13-Oct-15,Bolivia,BO,2015,SUCCESS,Yasmani Duk,0,False,Guy has 0 market value in this season,False,Yasmani Duk,Duk,single,Done,0
144,62457,4284,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Venezuela,12-Nov-15,Bolivia,BO,2015,SUCCESS,Erwin Saavedra,0,False,Guy has 0 market value in this season,False,Erwin Saavedra,Saavedra,single,Done,0
145,62458,4284,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Venezuela,12-Nov-15,Bolivia,BO,2015,SUCCESS,Luis Martelli,0,False,Guy has 0 market value in this season,False,Luis Martelli,Marteli,single,Done,0
146,62459,4291,"World Cup 2018, Qualifiers, CONMEBOL",Paraguay vs Bolivia,17-Nov-15,Bolivia,BO,2015,SUCCESS,Luis Martelli,0,False,Guy has 0 market value in this season,False,Luis Martelli,Marteli,single,Done,0
147,62460,2739,"World Cup Qualifiers, Asia, 2026",Yemen vs Sri Lanka,12-10-2023,Sri Lanka,LK,2023,SUCCESS,Rifkhan Mohamed,0,False,Guy has 0 market value in this season,False,Rifkhan Mohamed,Rifkhan Mohamed,single,Done,0
148,62461,2745,"World Cup Qualifiers, Asia, 2026",Nepal vs Yemen,21-11-2023,Yemen,YE,2023,SUCCESS,Abdul Majeed Sabarah,0,False,Guy has 0 market value in this season,False,Abdul Majeed Sabarah,Abdulmajeed Sabarah,single,Done,0
149,62462,2747,"World Cup Qualifiers, Asia, 2026",Qatar vs Afghanistan,16-11-2023,Afghanistan,AF,2023,SUCCESS,Habibulla Askar,0,False,Guy has 0 market value in this season,False,Habibulla Askar,H Askar,single,Done,0
150,62463,2747,"World Cup Qualifiers, Asia, 2026",Qatar vs Afghanistan,16-11-2023,Afghanistan,AF,2023,SUCCESS,Jamshed Asekzai,0,False,Guy has 0 market value in this season,False,Jamshed Asekzai,J Asekzai,single,Done,0
151,62464,2756,"World Cup Qualifiers, Asia, 2026",Bangladesh vs Maldives,17-10-2023,Maldives,MV,2023,SUCCESS,Mohamed Naim,0,False,Guy has 0 market value in this season,False,Mohamed Naim,M Naim,single,Done,0
152,62465,2759,"World Cup Qualifiers, Asia, 2026",Afghanistan vs Mongolia,12-10-2023,Mongolia,MN,2023,SUCCESS,Filip Andersen,0,False,Guy has 0 market value in this season,False,Filip Andersen,F Andersen,single,Done,0
153,62466,2768,"World Cup Qualifiers, Europe, 2014",Bosnia-Herzegovina-Herzegovina vs Liechtenstein,11-10-2013,Liechtenstein,LI,2013,SUCCESS,Mathias Christen,0,False,Guy has 0 market value in this season,False,Mathias Christen,M Christen,single,Done,0
154,62467,2768,"World Cup Qualifiers, Europe, 2014",Bosnia-Herzegovina-Herzegovina vs Liechtenstein,11-10-2013,Liechtenstein,LI,2013,SUCCESS,David Hasler,0,False,Guy has 0 market value in this season,False,David Hasler,D Hasler,single,Done,0
155,62468,2775,"World Cup Qualifiers, Europe, 2014",Lithuania vs Liechtenstein,10-09-2013,Liechtenstein,LI,2013,SUCCESS,Mathias Christen,0,False,Both Empty,False,"['Andreas Christen', 'Mathias Christen']",M Christen,single,Multiple,0
156,62469,2778,"World Cup Qualifiers, Europe, 2014",Greece vs Liechtenstein,15-10-2013,Liechtenstein,LI,2013,SUCCESS,David Hasler,0,False,Guy has 0 market value in this season,False,David Hasler,D Hasler,single,Done,0
157,62470,2778,"World Cup Qualifiers, Europe, 2014",Greece vs Liechtenstein,15-10-2013,Liechtenstein,LI,2013,SUCCESS,Mathias Christen,0,False,Guy has 0 market value in this season,False,Mathias Christen,M Christen,single,Done,0
158,62471,2436,"World Cup Qualifiers, Asia, 2018",Oman vs Guam,24-03-2016,Oman,OM,2016,SUCCESS,Hussain Al-Hadhri,0,False,Guy has 0 market value in this season,False,Hussain Al-Hadhri,Hussain Al Hadhri,single,Done,0
159,62472,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Mongolia,MN,2015,SUCCESS,Batmunkh Erkhembayar,0,False,Guy has 0 market value in this season,False,Batmunkh Erkhembayar,E Batmunkh,single,Done,0
160,62473,2463,"World Cup Qualifiers, Asia, 2018",Palestine vs Timor-Leste,29-03-2016,Timor-Leste,TL,2016,SUCCESS,Anggisu Da Barbosa,0,False,Guy has 0 market value in this season,False,Anggisu Da Barbosa,Anggisu,single,Done,0
161,62474,2463,"World Cup Qualifiers, Asia, 2018",Palestine vs Timor-Leste,29-03-2016,Timor-Leste,TL,2016,SUCCESS,Nidio Neto,0,False,Guy has 0 market value in this season,False,Nidio Neto,Nidio,single,Done,0
162,62475,2469,"World Cup Qualifiers, Asia, 2018",India vs Turkmenistan,29-03-2016,Turkmenistan,TM,2016,SUCCESS,Yagmyrmyrat Annamyradow,0,False,Guy has 0 market value in this season,False,Yagmyrmyrat Annamyradow,Ý Annamyradow,single,Done,0
163,62476,2469,"World Cup Qualifiers, Asia, 2018",India vs Turkmenistan,29-03-2016,Turkmenistan,TM,2016,SUCCESS,Didar Durdyev,0,False,Both Empty,False,Didar Durdyev,Didar Durdyýew,single,,0
164,62477,2382,"World Cup Qualifiers, Asia, 2018",Timor-Leste vs Mongolia,12-03-2015,Mongolia,MN,2015,SUCCESS,Batmunkh Erkhembayar,0,False,Guy has 0 market value in this season,False,Batmunkh Erkhembayar,E Batmunkh,single,Done,0
165,62478,2389,"World Cup Qualifiers, Asia, 2018",Australia vs Tajikistan,24-03-2016,Tajikistan,TJ,2016,SUCCESS,Faridun Sharipov,0,False,Guy has 0 market value in this season,False,Faridun Sharipov,F Sharipov,single,Done,0
166,62479,2414,"World Cup Qualifiers, Asia, 2018",Iraq vs Vietnam,29-03-2016,Iraq,IQ,2016,SUCCESS,Hammadi Ahmed,0,False,Guy has 0 market value in this season,False,Hammadi Ahmed,Hammadi Ahmad,single,Done,0
167,62480,1328,"Olympics, 2016",Iraq vs Denmark,2016-08-04,Iraq,IQ,2016,SUCCESS,Hammadi Ahmed,0,False,Guy has 0 market value in this season,False,Hammadi Ahmed,Hammadi Ahmad,single,Done,0
168,62481,1336,"Olympics, 2016",Sweden vs Nigeria,2016-08-07,Nigeria,NG,2016,SUCCESS,Emmanuel Daniel,0,False,Guy has 0 market value in this season,False,Emmanuel Daniel,Emmanuel Daniel,single,Done,0
169,62482,1346,"Olympics, 2016",Honduras vs Algeria,2016-08-04,Honduras,HN,2016,SUCCESS,Allans Vargas,0,False,Guy has 0 market value in this season,False,Allans Vargas,Allans Vargas,single,Done,0
170,62483,1348,"Olympics, 2016",Honduras vs Portugal,2016-08-07,Honduras,HN,2016,SUCCESS,Allans Vargas,0,False,Guy has 0 market value in this season,False,Allans Vargas,Allans Vargas,single,Done,0
171,62484,1350,"Olympics, 2016",Argentina vs Honduras,2016-08-10,Honduras,HN,2016,SUCCESS,Allans Vargas,0,False,Guy has 0 market value in this season,False,Allans Vargas,Allans Vargas,single,Done,0
172,62485,1353,"Olympics, 2016",Nigeria vs Denmark,2016-08-13,Nigeria,NG,2016,SUCCESS,Emmanuel Daniel,0,False,Both Empty,False,Emmanuel Daniel,Emmanuel Daniel,single,OLYMPICS,0
173,62486,1354,"Olympics, 2016",South Korea vs Honduras,2016-08-13,Honduras,HN,2016,SUCCESS,Allans Vargas,0,False,Guy has 0 market value in this season,False,Allans Vargas,Allans Vargas,single,Done,0
174,62487,1356,"Olympics, 2016",Brazil vs Honduras,2016-08-17,Honduras,HN,2016,SUCCESS,Allans Vargas,0,False,Guy has 0 market value in this season,False,Allans Vargas,Allans Vargas,single,Done,0
175,62488,1357,"Olympics, 2016",Nigeria vs Germany,2016-08-17,Nigeria,NG,2016,SUCCESS,Emmanuel Daniel,0,False,Guy has 0 market value in this season,False,Emmanuel Daniel,Emmanuel Daniel,single,Done,0
176,62489,1358,"Olympics, 2016",Honduras vs Nigeria,2016-08-20,Honduras,HN,2016,SUCCESS,Allans Vargas,0,False,Guy has 0 market value in this season,False,Allans Vargas,Allans Vargas,single,Done,0
177,62490,1358,"Olympics, 2016",Honduras vs Nigeria,2016-08-20,Honduras,HN,2016,SUCCESS,Óscar Salas,0,False,Guy has 0 market value in this season,False,Óscar Salas,Óscar Salas,single,Done,0
178,62491,1358,"Olympics, 2016",Honduras vs Nigeria,2016-08-20,Nigeria,NG,2016,SUCCESS,Emmanuel Daniel,0,False,Both Empty,False,Emmanuel Daniel,Emmanuel Daniel,single,OLYMPICS,0
179,62492,2085,"World Cup Qualifiers, Africa, 2022",Ethiopia vs Lesotho,04-09-2019,Lesotho,LS,2019,SUCCESS,Rethabile Rasethuntsa,0,False,Guy has 0 market value in this season,False,Rethabile Rasethuntsa,R Rasethunt,single,Done,0
180,62493,2085,"World Cup Qualifiers, Africa, 2022",Ethiopia vs Lesotho,04-09-2019,Lesotho,LS,2019,SUCCESS,Tsepo Seturumane,0,False,Guy has 0 market value in this season,False,Tsepo Seturumane,T Seturumane,single,Done,0
181,62494,2086,"World Cup Qualifiers, Africa, 2022",Mauritania vs Zambia,03-09-2021,Zambia,ZM,2021,SUCCESS,Solomon Sakala,0,False,Guy has 0 market value in this season,False,Solomon Sakala,S Sakala,single,Done,0
182,62495,2089,"World Cup Qualifiers, Africa, 2022",Liberia vs Central African Republic,16-11-2021,Central African Republic,CF,2021,SUCCESS,Emmanuel Takolinga,0,False,Guy has 0 market value in this season,False,Emmanuel Takolinga,E Takolingba,single,Done,0
183,62496,2091,"World Cup Qualifiers, Africa, 2022",Zambia vs Tunisia,07-09-2021,Zambia,ZM,2021,SUCCESS,Solomon Sakala,0,False,Guy has 0 market value in this season,False,Solomon Sakala,S Sakala,single,Done,0
184,62497,2109,"World Cup Qualifiers, Africa, 2022",Mozambique vs Cameroon,11-10-2021,Mozambique,MZ,2021,SUCCESS,Fidel Sousa,0,False,Guy has 0 market value in this season,False,Fidel Sousa,F de Sousa,single,Done,0
185,62498,2113,"World Cup Qualifiers, Africa, 2022",Guinea-Bissau vs São Tomé and Príncipe,10-09-2019,São Tomé and Príncipe,ST,2019,SUCCESS,Aldair,0,False,Both Empty,False,Aldair,Cravid Aldair,single,,0
186,62499,2113,"World Cup Qualifiers, Africa, 2022",Guinea-Bissau vs São Tomé and Príncipe,10-09-2019,São Tomé and Príncipe,ST,2019,SUCCESS,Leonildo Soares,0,False,Guy has 0 market value in this season,False,Leonildo Soares,Leonildo Soares,single,Done,0
187,62500,2113,"World Cup Qualifiers, Africa, 2022",Guinea-Bissau vs São Tomé and Príncipe,10-09-2019,São Tomé and Príncipe,ST,2019,SUCCESS,Marcos Barbeiro,0,False,Guy has 0 market value in this season,False,Marcos Barbeiro,Marcos Barbeiro,single,Done,0
188,62501,2113,"World Cup Qualifiers, Africa, 2022",Guinea-Bissau vs São Tomé and Príncipe,10-09-2019,São Tomé and Príncipe,ST,2019,SUCCESS,Capito,0,False,Guy has 0 market value in this season,False,Capito,Capito,single,Done,0
189,62502,2372,"World Cup Qualifiers, Asia, 2018",China PR vs Syria,06-10-2016,Syria,SY,2016,SUCCESS,Mohamad Rafat Muhtadi,0,False,Guy has 0 market value in this season,False,Mohamad Rafat Muhtadi,Raafat Mohtadi,single,Done,0
190,62503,2936,"World Cup Qualifiers, Europe, 2018",Estonia vs Gibraltar,07-10-2016,Gibraltar,GI,2016,SUCCESS,Adam Priestley,0,False,Guy has 0 market value in this season,False,Adam Priestley,A Priestley,single,Done,0
191,62504,2937,"World Cup Qualifiers, Europe, 2018",Faroe Islands vs Hungary,06-09-2016,Faroe Islands,FO,2016,SUCCESS,Fródi Benjaminsen,0,False,Guy has 0 market value in this season,False,Fródi Benjaminsen,F Benjaminsen,single,Done,0
192,62505,2945,"World Cup Qualifiers, Europe, 2018",Cyprus vs Gibraltar,13-11-2016,Gibraltar,GI,2016,SUCCESS,Deren Ibrahim,0,False,Guy has 0 market value in this season,False,Deren Ibrahim,D Ibrahim,single,Done,0
193,62506,2949,"World Cup Qualifiers, Europe, 2018",Israel vs Liechtenstein,09-10-2016,Liechtenstein,LI,2016,SUCCESS,Andreas Christen,0,False,Guy has 0 market value in this season,False,Andreas Christen,A Christen,single,Done,0
194,62507,2969,"World Cup Qualifiers, Europe, 2018",Latvia vs Faroe Islands,07-10-2016,Faroe Islands,FO,2016,SUCCESS,Fródi Benjaminsen,0,False,Guy has 0 market value in this season,False,Fródi Benjaminsen,F Benjaminsen,single,Done,0
195,62508,2881,"World Cup Qualifiers, Europe, 2014",Liechtenstein vs Greece,06-09-2013,Liechtenstein,LI,2013,SUCCESS,Mathias Christen,0,False,Guy has 0 market value in this season,False,Mathias Christen,M Christen,single,Done,0
196,62509,2881,"World Cup Qualifiers, Europe, 2014",Liechtenstein vs Greece,06-09-2013,Liechtenstein,LI,2013,SUCCESS,David Hasler,0,False,Guy has 0 market value in this season,False,David Hasler,D Hasler,single,Done,0
197,62510,2894,"World Cup Qualifiers, Europe, 2014",Liechtenstein vs Slovakia,07-06-2013,Liechtenstein,LI,2013,SUCCESS,David Hasler,0,False,Guy has 0 market value in this season,False,David Hasler,D Hasler,single,Done,0
198,62511,2894,"World Cup Qualifiers, Europe, 2014",Liechtenstein vs Slovakia,07-06-2013,Liechtenstein,LI,2013,SUCCESS,Mathias Christen,0,False,Guy has 0 market value in this season,False,Mathias Christen,M Christen,single,Done,0
199,62512,2920,"World Cup Qualifiers, Europe, 2014",San Marino vs Poland,10-09-2013,San Marino,SM,2013,SUCCESS,Gianluca Bollini,0,False,Guy has 0 market value in this season,False,Gianluca Bollini,G Bollini,single,Done,0
200,62513,2609,"World Cup Qualifiers, Asia, 2022",Syria vs Guam,15-10-2019,Guam,GU,2019,SUCCESS,Michael Crowley,0,False,Guy has 0 market value in this season,False,Michael Crowley,M Crowley,single,Done,0
201,62514,2619,"World Cup Qualifiers, Asia, 2022",China PR vs Guam,10-10-2019,Guam,GU,2019,SUCCESS,Michael Crowley,0,False,Guy has 0 market value in this season,False,Michael Crowley,M Crowley,single,Done,0
202,62515,1967,"World Cup Qualifiers, Africa, 2018",Congo DR vs Libya,08-10-2016,Libya,LY,2016,SUCCESS,Nasredeen Bin Dallah,0,False,Both Empty,False,Nasredeen Bin Dallah,Nasser Dalah,single,,0
203,62516,3546,"African Cup of Nations, 2019",Tanzania vs Algeria,01-07-2019,Tanzania,TZ,2019,SUCCESS,Ramadhani Awam Kabwili,0,False,Guy has 0 market value in this season,False,Ramadhani Awam Kabwili,H Ramadhani,single,,0
204,62517,3551,"African Cup of Nations, 2019",Kenya vs Tanzania,27-06-2019,Tanzania,TZ,2019,SUCCESS,Ramadhani Awam Kabwili,0,False,Guy has 0 market value in this season,False,Ramadhani Awam Kabwili,H Ramadhani,single,,0
205,62518,3574,"African Cup of Nations, 2019",Senegal vs Tanzania,23-06-2019,Tanzania,TZ,2019,SUCCESS,Ramadhani Awam Kabwili,0,False,Guy has 0 market value in this season,False,Ramadhani Awam Kabwili,H Ramadhani,single,,0
206,62519,4368,"World Cup 2022, Qualifiers, CONMEBOL",Brazil vs Bolivia,09-Oct-20,Bolivia,BO,2020,SUCCESS,Fernando Saldías,0,False,Guy has 0 market value in this season,False,Fernando Saldías,Saldías,single,Done,0
207,62520,4383,"World Cup 2022, Qualifiers, CONMEBOL",Paraguay vs Bolivia,17-Nov-20,Bolivia,BO,2020,SUCCESS,Ronny Montero,0,False,Guy has 0 market value in this season,False,Ronny Montero,Montero,single,Done,0
208,62521,1877,"World Cup Intercontinental Playoffs, 2014",Mexico vs New Zealand,13-11-2013,New Zealand,NZ,2013,SUCCESS,Tony Lochhead,0,False,Guy has 0 market value in this season,False,Tony Lochhead,T Lochhead,single,Done,0
