,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New
377,377,50943,343,1987,"World Cup Qualifiers, Africa, 2018",Mauritius vs Kenya,07-10-2015,Kenya,KE,2015,SUCCESS,"['Duncan Ochieng', 'David Ochieng']",0.0,False,Large Dataset said 0,False,David Ochieng,D Ochieng,multiple,Done
378,378,51007,407,1990,"World Cup Qualifiers, Africa, 2018",Congo DR vs Guinea,11-11-2017,Guinea,GN,2017,SUCCESS,"['Moussa Traoré', 'Mohamed Kalil Traoré']",0.0,False,Large Dataset said 0,False,Mohamed Kalil Traoré,M Traoré,multiple,Done
379,379,51020,420,1991,"World Cup Qualifiers, Africa, 2018",Guinea vs Namibia,15-11-2015,Guinea,GN,2015,SUCCESS,"['Fodé Camara', 'Fode Camara']",0.0,False,Large Dataset said 0,False,Fodé Camara,F Camara,multiple,Done
380,380,51040,440,1992,"World Cup Qualifiers, Africa, 2018",Comoros vs Lesotho,07-10-2015,Comoros,KM,2015,SUCCESS,"['Said Ben Boina', 'Salim Ben Boina']",0.0,False,Large Dataset said 0,False,Salim Ben Boina,B Boina,multiple,Done
381,381,51081,481,1993,"World Cup Qualifiers, Africa, 2018",Congo DR vs Burundi,15-11-2015,Burundi,BI,2015,SUCCESS,"['Pierre Kwizera', 'Patrick Kwizera']",0.0,False,Large Dataset said 0,False,Pierre Kwizera,P Kwizera,multiple,Done
382,382,51275,675,2002,"World Cup Qualifiers, Africa, 2018",Senegal vs Burkina Faso,02-09-2017,Burkina Faso,BF,2017,SUCCESS,"['Yaya Coulibaly', 'Yacouba Coulibaly']",0.0,False,Large Dataset said 0,False,Yacouba Coulibaly,Y Coulibaly,multiple,Done
383,383,51428,828,2009,"World Cup Qualifiers, Africa, 2018",Seychelles vs Burundi,07-10-2015,Burundi,BI,2015,SUCCESS,"['Issa Hakizimana', 'Ismail Wilondja Ibrahim Hakizimana']",0.0,False,Large Dataset said 0,False,Issa Hakizimana,I Hakizimana,multiple,Done
384,384,51433,833,2009,"World Cup Qualifiers, Africa, 2018",Seychelles vs Burundi,07-10-2015,Burundi,BI,2015,SUCCESS,"['Pierre Kwizera', 'Patrick Kwizera']",0.0,False,Large Dataset said 0,False,Pierre Kwizera,P Kwizera,multiple,Done
385,385,51631,1031,2018,"World Cup Qualifiers, Africa, 2018",Congo vs Uganda,12-11-2017,Uganda,UG,2017,SUCCESS,"['Mike Mutyaba', 'Muzamiru Mutyaba']",0.0,False,Large Dataset said 0,False,Muzamiru Mutyaba,M Mutyaba,multiple,Done
386,386,52050,350,2544,"World Cup Qualifiers, Asia, 2022",Turkmenistan vs Sri Lanka,19-11-2019,Sri Lanka,LK,2019,SUCCESS,"['Dilan De Silva', 'Dillon De Silva']",0.0,False,Large Dataset said 0,False,Madushan de Silva,D De Silva,multiple,Done
387,387,52322,622,2557,"World Cup Qualifiers, Asia, 2022",Cambodia vs Iran,11-06-2021,Cambodia,KH,2021,SUCCESS,"['Sokheang Chea', 'Meng Chheng', 'Pok Chanthan']",0.0,False,Large Dataset said 0,False,Meng Chheng,Sieng Chanthea,multiple,Done
388,388,52324,624,2557,"World Cup Qualifiers, Asia, 2022",Cambodia vs Iran,11-06-2021,Cambodia,KH,2021,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,Souhana Sos,Sos Suhana,multiple,Done
389,389,52520,820,2566,"World Cup Qualifiers, Asia, 2022",Jordan vs Australia,14-11-2019,Jordan,JO,2019,SUCCESS,"['Ahmed Hisham', 'Ahmed Ersan']",0.0,False,Large Dataset said 0,False,Ahmed Ersan,Ahmed Hamdouni,multiple,Done
390,390,52699,999,2574,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs Turkmenistan,05-09-2019,Sri Lanka,LK,2019,SUCCESS,"['Dilan De Silva', 'Dillon De Silva']",0.0,False,Large Dataset said 0,False,Madushan de Silva,D De Silva,multiple,Done
391,391,52720,1020,2575,"World Cup Qualifiers, Asia, 2022",Cambodia vs Iraq,15-10-2019,Cambodia,KH,2019,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,Souhana Sos,Sos Suhana,multiple,Done
392,392,52721,1021,2575,"World Cup Qualifiers, Asia, 2022",Cambodia vs Iraq,15-10-2019,Cambodia,KH,2019,SUCCESS,"['Sokheang Chea', 'Meng Chheng', 'Pok Chanthan']",0.0,False,Large Dataset said 0,False,Meng Chheng,Sieng Chanthea,multiple,Done
393,393,52776,1076,2577,"World Cup Qualifiers, Asia, 2022",Nepal vs Kuwait,19-11-2019,Kuwait,KW,2019,SUCCESS,"['Faisal Ajab', 'Faisal Al Enezi']",0.0,False,Large Dataset said 0,False,Faisal Zayed,Faisal Al Harbi,multiple,Done
394,394,53952,52,557,"Euros 2016, Qualifiers",Liechtenstein vs Sweden,09.10.15,Liechtenstein,LI,2015,SUCCESS,"['Martin Büchel', 'Marcel Büchel']",0.0,False,Large Dataset said 0,False,Martin Büchel,M-n Buchel,multiple,Done
395,395,54029,129,560,"Euros 2016, Qualifiers",Austria vs Liechtenstein,12.10.15,Liechtenstein,LI,2015,SUCCESS,"['Martin Büchel', 'Marcel Büchel']",0.0,False,Large Dataset said 0,False,Martin Büchel,M-n Buchel,multiple,Done
396,396,56127,27,3945,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Mexico,07-Jun-13,Panama,PA,2013,SUCCESS,"['Marcos Sánchez', 'Jorlian Sánchez', 'Jean Carlos Sánchez']",0.0,False,Large Dataset said 0,False,Marcos Sánchez,Sánchez,multiple,Done
397,397,56169,69,3947,"World Cup 2014, Qualifiers, CONCACAF",Honduras vs Jamaica,11-Jun-13,Honduras,HN,2013,SUCCESS,"['Juan Pablo Montes', 'Getsel Montes']",0.0,False,Large Dataset said 0,False,Juan Pablo Montes,Montes,multiple,Done
398,398,56205,105,3948,"World Cup 2014, Qualifiers, CONCACAF",USA vs Panama,11-Jun-13,Panama,PA,2013,SUCCESS,"['Marcos Sánchez', 'Jorlian Sánchez', 'Jean Carlos Sánchez']",0.0,False,Large Dataset said 0,False,Marcos Sánchez,Sánchez,multiple,Done
399,399,56208,108,3948,"World Cup 2014, Qualifiers, CONCACAF",USA vs Panama,11-Jun-13,Panama,PA,2013,SUCCESS,"['Alberto Quintero', 'Cristian Quintero']",0.0,False,Large Dataset said 0,False,Alberto Quintero,Quintero,multiple,Done
400,400,56224,124,3949,"World Cup 2014, Qualifiers, CONCACAF",USA vs Honduras,18-Jun-13,Honduras,HN,2013,SUCCESS,"['Juan Pablo Montes', 'Getsel Montes']",0.0,False,Large Dataset said 0,False,Juan Pablo Montes,Montes,multiple,Done
401,401,56248,148,3950,"World Cup 2014, Qualifiers, CONCACAF",Costa Rica vs Panama,18-Jun-13,Panama,PA,2013,SUCCESS,"['Rolando Escobar', 'Fidel Escobar']",0.0,False,Large Dataset said 0,False,Rolando Escobar,Escobar,multiple,Done
402,402,56251,151,3950,"World Cup 2014, Qualifiers, CONCACAF",Costa Rica vs Panama,18-Jun-13,Panama,PA,2013,SUCCESS,"['Alberto Quintero', 'Cristian Quintero']",0.0,False,Large Dataset said 0,False,Alberto Quintero,Quintero,multiple,Done
403,403,56303,203,3953,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Jamaica,06-Sep-13,Panama,PA,2013,SUCCESS,"['Marcos Sánchez', 'Jorlian Sánchez', 'Jean Carlos Sánchez']",0.0,False,Large Dataset said 0,False,Marcos Sánchez,Sánchez,multiple,Done
404,404,56306,206,3953,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Jamaica,06-Sep-13,Panama,PA,2013,SUCCESS,"['Alberto Quintero', 'Cristian Quintero']",0.0,False,Large Dataset said 0,False,Alberto Quintero,Quintero,multiple,Done
405,405,56358,258,3955,"World Cup 2014, Qualifiers, CONCACAF",Honduras vs Panama,10-Sep-13,Panama,PA,2013,SUCCESS,"['Marcos Sánchez', 'Jorlian Sánchez', 'Jean Carlos Sánchez']",0.0,False,Large Dataset said 0,False,Marcos Sánchez,Sánchez,multiple,Done
406,406,56361,261,3955,"World Cup 2014, Qualifiers, CONCACAF",Honduras vs Panama,10-Sep-13,Panama,PA,2013,SUCCESS,"['Alberto Quintero', 'Cristian Quintero']",0.0,False,Large Dataset said 0,False,Alberto Quintero,Quintero,multiple,Done
407,407,56447,347,3959,"World Cup 2014, Qualifiers, CONCACAF",Mexico vs Panama,11-Oct-13,Panama,PA,2013,SUCCESS,"['Alberto Quintero', 'Cristian Quintero']",0.0,False,Large Dataset said 0,False,Alberto Quintero,Quintero,multiple,Done
408,408,56450,350,3959,"World Cup 2014, Qualifiers, CONCACAF",Mexico vs Panama,11-Oct-13,Panama,PA,2013,SUCCESS,"['Marcos Sánchez', 'Jorlian Sánchez', 'Jean Carlos Sánchez']",0.0,False,Large Dataset said 0,False,Marcos Sánchez,Sánchez,multiple,Done
409,409,56484,384,3961,"World Cup 2014, Qualifiers, CONCACAF",Jamaica vs Honduras,15-Oct-13,Jamaica,JM,2013,SUCCESS,"['Jermaine Anderson', 'Collin Anderson', 'Karoy Anderson']",0.0,False,Large Dataset said 0,False,Jermaine Anderson,Anderson,multiple,Done
410,410,56501,401,3962,"World Cup 2014, Qualifiers, CONCACAF",Panama vs USA,15-Oct-13,Panama,PA,2013,SUCCESS,"['Marcos Sánchez', 'Jorlian Sánchez', 'Jean Carlos Sánchez']",0.0,False,Large Dataset said 0,False,Marcos Sánchez,Sánchez,multiple,Done
411,411,56504,404,3962,"World Cup 2014, Qualifiers, CONCACAF",Panama vs USA,15-Oct-13,Panama,PA,2013,SUCCESS,"['Alberto Quintero', 'Cristian Quintero']",0.0,False,Large Dataset said 0,False,Alberto Quintero,Quintero,multiple,Done
412,412,56833,733,3978,"World Cup 2018, Qualifiers, CONCACAF",Nicaragua vs Suriname,7-Jun-15,Nicaragua,NI,2015,SUCCESS,"['Carlos Chavarría', 'Adrián Chavarría']",0.0,False,Large Dataset said 0,False,Carlos Chavarría,Chavarria,multiple,Done
413,413,56836,736,3978,"World Cup 2018, Qualifiers, CONCACAF",Nicaragua vs Suriname,7-Jun-15,Nicaragua,NI,2015,SUCCESS,"['Norfran Lazo', 'Érick Lazo']",0.0,False,Large Dataset said 0,False,"['Norfran Lazo', 'Érick Lazo']",Lazo,multiple,Multi
414,414,56839,739,3978,"World Cup 2018, Qualifiers, CONCACAF",Nicaragua vs Suriname,7-Jun-15,Suriname,SR,2015,SUCCESS,"['Joel Baja', 'Andwello Baja']",0.0,False,Large Dataset said 0,False,Joel Baja,Baja,multiple,Done
415,415,56844,744,3978,"World Cup 2018, Qualifiers, CONCACAF",Nicaragua vs Suriname,7-Jun-15,Suriname,SR,2015,SUCCESS,"['Jetro Fer', 'Roxey Fer', 'Donnegy Fer']",0.0,False,Large Dataset said 0,False,Roxey Fer,Fer,multiple,Done
416,416,56961,861,3984,"World Cup 2018, Qualifiers, CONCACAF",Dominica vs Canada,11-Jun-15,Dominica,DM,2015,SUCCESS,"['Glenson Prince', 'Hubert Prince', 'Joslyn Prince', 'Joel Prince']",0.0,False,Large Dataset said 0,False,"['Glenson Prince', 'Hubert Prince', 'Joslyn Prince']",Prince,multiple,Multi
417,417,56964,864,3984,"World Cup 2018, Qualifiers, CONCACAF",Dominica vs Canada,11-Jun-15,Dominica,DM,2015,SUCCESS,"['Rashid Bertrand', 'Chad Bertrand', 'Euclid Bertrand']",0.0,False,Large Dataset said 0,False,Chad Bertrand,Bertrand,multiple,Done
418,418,56965,865,3984,"World Cup 2018, Qualifiers, CONCACAF",Dominica vs Canada,11-Jun-15,Dominica,DM,2015,SUCCESS,"['Jerome Thomas', 'Eddie Thomas', 'Briel Thomas', 'Kimani Thomas', 'Neilbert Thomas', 'Keeyan Thomas']",0.0,False,Large Dataset said 0,False,Briel Thomas,Thomas,multiple,Done
419,419,56966,866,3984,"World Cup 2018, Qualifiers, CONCACAF",Dominica vs Canada,11-Jun-15,Dominica,DM,2015,SUCCESS,"['Glenson Prince', 'Hubert Prince', 'Joslyn Prince', 'Joel Prince']",0.0,False,Large Dataset said 0,False,"['Glenson Prince', 'Hubert Prince', 'Joslyn Prince']",Prince,multiple,Multi
420,420,56968,868,3984,"World Cup 2018, Qualifiers, CONCACAF",Dominica vs Canada,11-Jun-15,Dominica,DM,2015,SUCCESS,"['Eric Wade', 'Julian Wade']",0.0,False,Large Dataset said 0,False,Julian Wade,Wade,multiple,Done
421,421,57521,321,1531,Nations League 2018-2020,Gibraltar vs Liechtenstein,16.10.18,Liechtenstein,LI,2018,SUCCESS,"['Lucas Eberle', 'Fabian Eberle']",0.0,False,Large Dataset said 0,False,Fabian Eberle,Eberle,multiple,Done
422,422,59207,907,3935,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Costa Rica,06-Feb-13,Panama,PA,2013,SUCCESS,"['Marcos Sánchez', 'Jorlian Sánchez', 'Jean Carlos Sánchez']",0.0,False,Large Dataset said 0,False,Marcos Sánchez,Sánchez,multiple,Done
423,423,59211,911,3935,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Costa Rica,06-Feb-13,Panama,PA,2013,SUCCESS,"['Rolando Escobar', 'Fidel Escobar']",0.0,False,Large Dataset said 0,False,Rolando Escobar,Escobar,multiple,Done
424,424,59284,984,3938,"World Cup 2014, Qualifiers, CONCACAF",Jamaica vs Panama,22-Mar-13,Panama,PA,2013,SUCCESS,"['Marcos Sánchez', 'Jorlian Sánchez', 'Jean Carlos Sánchez']",0.0,False,Large Dataset said 0,False,Marcos Sánchez,Sánchez,multiple,Done
425,425,59287,987,3938,"World Cup 2014, Qualifiers, CONCACAF",Jamaica vs Panama,22-Mar-13,Panama,PA,2013,SUCCESS,"['Rolando Escobar', 'Fidel Escobar']",0.0,False,Large Dataset said 0,False,Rolando Escobar,Escobar,multiple,Done
426,426,59339,1039,3941,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Honduras,26-Mar-13,Panama,PA,2013,SUCCESS,"['Marcos Sánchez', 'Jorlian Sánchez', 'Jean Carlos Sánchez']",0.0,False,Large Dataset said 0,False,Marcos Sánchez,Sánchez,multiple,Done
427,427,62700,0,2022,"World Cup Qualifiers, Africa, 2018",Mali vs Morocco,05-09-2017,Mali,ML,2017,SUCCESS,"['Djigui Diarra', 'Drissa Diarra']",0.0,False,Large Dataset said 0,False,Djigui Diarra,D Diarra,multiple,Done
428,428,62854,154,2029,"World Cup Qualifiers, Africa, 2018",Mali vs Gabon,12-11-2016,Mali,ML,2016,SUCCESS,"['Djigui Diarra', 'Drissa Diarra']",0.0,False,Large Dataset said 0,False,Djigui Diarra,D Diarra,multiple,Done
429,429,62876,176,2030,"World Cup Qualifiers, Africa, 2018",Mali vs Cote d'Ivoire,06-10-2017,Mali,ML,2017,SUCCESS,"['Djigui Diarra', 'Drissa Diarra']",0.0,False,Large Dataset said 0,False,Djigui Diarra,D Diarra,multiple,Done
430,430,63015,315,2036,"World Cup Qualifiers, Africa, 2018",Burundi vs Congo DR,12-11-2015,Burundi,BI,2015,SUCCESS,"['Pierre Kwizera', 'Patrick Kwizera']",0.0,False,Large Dataset said 0,False,Pierre Kwizera,P Kwizera,multiple,Done
431,431,63336,636,2051,"World Cup Qualifiers, Africa, 2022",Mozambique vs Malawi,16-11-2021,Malawi,MW,2021,SUCCESS,"['Peter Banda', 'Patrick Banda']",0.0,False,Large Dataset said 0,False,Peter Banda,P Banda,multiple,Done
432,432,63719,1019,2069,"World Cup Qualifiers, Africa, 2022",Chad vs Sudan,05-09-2019,Chad,TD,2019,SUCCESS,"['Azrack Mahamat', 'Ahmat Mahamat']",0.0,False,Large Dataset said 0,False,Azrack Mahamat,A Mahamat,multiple,Done
433,433,63730,1030,2069,"World Cup Qualifiers, Africa, 2022",Chad vs Sudan,05-09-2019,Sudan,SD,2019,SUCCESS,"['Ali Abdalla', 'Faris Abdalla', 'Sofian Abdalla']",0.0,False,Large Dataset said 0,False,Mohamed Abuaagla,Abu Agla Abdalla,multiple,Done
434,434,65903,1003,3480,"African Cup of Nations, 2015",Cote d'Ivoire vs Guinea,20-01-2015,Guinea,GN,2015,SUCCESS,"['Fodé Camara', 'Fode Camara']",0.0,False,Large Dataset said 0,False,Fodé Camara,F Camara,multiple,Done
435,435,68495,295,3096,"World Cup Qualifiers, Europe, 2018",San Marino vs Norway,05-10-2017,San Marino,SM,2017,SUCCESS,"['Manuel Battistini', 'Michael Battistini']",0.0,False,Large Dataset said 0,False,Michael Battistini,M Battistini,multiple,Done
436,436,71537,37,4301,"World Cup 2018, Qualifiers, CONMEBOL",Argentina vs Bolivia,29-Mar-16,Bolivia,BO,2016,SUCCESS,"['Luis Gutiérrez', 'Helmut Gutiérrez', 'Limberg Gutiérrez', 'Jhohan Gutiérrez']",0.0,False,Large Dataset said 0,False,Luis Gutiérrez,Gutiérrez,multiple,Done
437,437,71594,94,4304,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Peru,01-Sep-16,Bolivia,BO,2016,SUCCESS,"['Jorge Flores', 'Wálter Flores']",0.0,False,Large Dataset said 0,False,Wálter Flores,Flores,multiple,Done
438,438,71715,215,4309,"World Cup 2018, Qualifiers, CONMEBOL",Chile vs Bolivia,06-Sep-16,Bolivia,BO,2016,SUCCESS,"['Jorge Flores', 'Wálter Flores']",0.0,False,Large Dataset said 0,False,Wálter Flores,Flores,multiple,Done
439,439,71925,425,4319,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Ecuador,11-Oct-16,Bolivia,BO,2016,SUCCESS,"['Jorge Flores', 'Wálter Flores']",0.0,False,Large Dataset said 0,False,"['Jorge Flores', 'Wálter Flores']",Flores,multiple,Multi
440,440,72036,536,4324,"World Cup 2018, Qualifiers, CONMEBOL",Venezuela vs Bolivia,10-Nov-16,Venezuela,VE,2016,SUCCESS,"['Rómulo Otero', 'Javier Otero']",0.0,False,Large Dataset said 0,False,Rómulo Otero,Otero,multiple,Done
441,441,72116,616,4328,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Paraguay,15-Nov-16,Bolivia,BO,2016,SUCCESS,"['Daniel Vaca', 'Joselito Vaca', 'Ramiro Vaca', 'Leonardo Vaca', 'Henry Vaca', 'Edward Vaca', 'Pablo Vaca']",0.0,False,Large Dataset said 0,False,Daniel Vaca,Vaca,multiple,Done
442,442,72122,622,4328,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Paraguay,15-Nov-16,Bolivia,BO,2016,SUCCESS,"['Jorge Flores', 'Wálter Flores']",0.0,False,Large Dataset said 0,False,Wálter Flores,Flores,multiple,Done
443,443,72245,745,4333,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Bolivia,23-Mar-17,Bolivia,BO,2017,SUCCESS,"['Henry Justiniano', 'Leonel Justiniano', 'Guimer Justiniano']",0.0,False,Large Dataset said 0,False,Leonel Justiniano,Justiniano,multiple,Done
444,444,72246,746,4333,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Bolivia,23-Mar-17,Bolivia,BO,2017,SUCCESS,"['José Sagredo', 'Jesús Sagredo']",0.0,False,Large Dataset said 0,False,José Sagredo,Sagredo,multiple,Done
445,445,72530,1030,4346,"World Cup 2018, Qualifiers, CONMEBOL",Peru vs Bolivia,31-Aug-17,Bolivia,BO,2017,SUCCESS,"['José Sagredo', 'Jesús Sagredo']",0.0,False,Large Dataset said 0,False,José Sagredo,Sagredo,multiple,Done
446,446,74863,63,2631,"World Cup Qualifiers, Asia, 2022",Hong Kong vs Cambodia,19-11-2019,Cambodia,KH,2019,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,Souhana Sos,Sos Suhana,multiple,Done
447,447,75139,339,2644,"World Cup Qualifiers, Asia, 2022",Jordan vs Chinese Taipei,19-11-2019,Jordan,JO,2019,SUCCESS,"['Ahmed Hisham', 'Ahmed Ersan']",0.0,False,Large Dataset said 0,False,Ahmed Ersan,Ahmed Hamdouni,multiple,Done
448,448,75238,438,2648,"World Cup Qualifiers, Asia, 2022",South Korea vs Sri Lanka,10-10-2019,Sri Lanka,LK,2019,SUCCESS,"['Dilan De Silva', 'Dillon De Silva']",0.0,False,Large Dataset said 0,False,Madushan de Silva,D De Silva,multiple,Done
449,449,75448,648,2658,"World Cup Qualifiers, Asia, 2022",Myanmar vs Tajikistan,14-11-2019,Myanmar,MM,2019,SUCCESS,"['Sithu Aung', 'Than Htet Aung', 'Thiha Htet Aung']",0.0,False,Large Dataset said 0,False,Aung Thu,Thu Aung,multiple,Done
450,450,75576,776,2664,"World Cup Qualifiers, Asia, 2022",Jordan vs Nepal,15-10-2019,Jordan,JO,2019,SUCCESS,"['Ahmed Hisham', 'Ahmed Ersan']",0.0,False,Large Dataset said 0,False,Ahmed Ersan,Ahmed Hamdouni,multiple,Done
451,451,75668,868,2668,"World Cup Qualifiers, Asia, 2022",Myanmar vs Mongolia,19-11-2019,Myanmar,MM,2019,SUCCESS,"['Sithu Aung', 'Than Htet Aung', 'Thiha Htet Aung']",0.0,False,Large Dataset said 0,False,Aung Thu,Thu Aung,multiple,Done
452,452,75720,920,2670,"World Cup Qualifiers, Asia, 2022",Pakistan vs Cambodia,11-06-2019,Cambodia,KH,2019,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,Souhana Sos,Sos Suhana,multiple,Done
453,453,75776,976,2673,"World Cup Qualifiers, Asia, 2022",Cambodia vs Bahrain,10-09-2019,Cambodia,KH,2019,SUCCESS,"['Sokheang Chea', 'Meng Chheng', 'Pok Chanthan']",0.0,False,Large Dataset said 0,False,Meng Chheng,Sieng Chanthea,multiple,Done
454,454,75777,977,2673,"World Cup Qualifiers, Asia, 2022",Cambodia vs Bahrain,10-09-2019,Cambodia,KH,2019,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,Souhana Sos,Sos Suhana,multiple,Done
455,455,76016,116,4153,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs USA,08-Sep-21,Honduras,HN,2021,SUCCESS,"['Kervin Arriaga', 'Javier Arriaga']",0.0,False,Large Dataset said 0,False,Kervin Arriaga,Arriaga,multiple,Done
456,456,76060,160,4155,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs Costa Rica,07-Oct-21,Honduras,HN,2021,SUCCESS,"['Kervin Arriaga', 'Javier Arriaga']",0.0,False,Large Dataset said 0,False,Kervin Arriaga,Arriaga,multiple,Done
457,457,76106,206,4157,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Panama,07-Oct-21,El Salvador,SV,2021,SUCCESS,"['Mardoqueo Henríquez', 'Jairo Henríquez']",0.0,False,Large Dataset said 0,False,Jairo Henríquez,Henríquez,multiple,Done
458,458,76160,260,4159,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica vs El Salvador,10-Oct-21,El Salvador,SV,2021,SUCCESS,"['Mardoqueo Henríquez', 'Jairo Henríquez']",0.0,False,Large Dataset said 0,False,Jairo Henríquez,Henríquez,multiple,Done
459,459,76226,326,4162,"World Cup 2022, Qualifiers, CONCACAF",Mexico vs Honduras,10-Oct-21,Honduras,HN,2021,SUCCESS,"['Kervin Arriaga', 'Javier Arriaga']",0.0,False,Large Dataset said 0,False,Kervin Arriaga,Arriaga,multiple,Done
460,460,76257,357,4164,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs Jamaica,13-Oct-21,Honduras,HN,2021,SUCCESS,"['Kervin Arriaga', 'Javier Arriaga']",0.0,False,Large Dataset said 0,False,Kervin Arriaga,Arriaga,multiple,Done
461,461,76342,442,4168,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs Panama,12-Nov-21,Honduras,HN,2021,SUCCESS,"['Carlos Meléndez', 'Cristopher Meléndez', 'Denis Meléndez']",0.0,False,Large Dataset said 0,False,"['Carlos Meléndez', 'Cristopher Meléndez']",Meléndez,multiple,Multi
462,462,76372,472,4169,"World Cup 2022, Qualifiers, CONCACAF",El Salvador vs Jamaica,12-Nov-21,El Salvador,SV,2021,SUCCESS,"['Mardoqueo Henríquez', 'Jairo Henríquez']",0.0,False,Large Dataset said 0,False,Jairo Henríquez,Henríquez,multiple,Done
463,463,76407,507,4171,"World Cup 2022, Qualifiers, CONCACAF",Jamaica vs USA,16-Nov-21,Jamaica,JM,2021,SUCCESS,"['Deshorn Brown', 'Brian Brown', 'Javain Brown']",0.0,False,Large Dataset said 0,False,Javain Brown,Brown,multiple,Done
464,464,76463,563,4173,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica vs Honduras,16-Nov-21,Honduras,HN,2021,SUCCESS,"['Carlos Meléndez', 'Cristopher Meléndez', 'Denis Meléndez']",0.0,False,Large Dataset said 0,False,Carlos Meléndez,Meléndez,multiple,Done
465,465,76493,593,4174,"World Cup 2022, Qualifiers, CONCACAF",Panama vs El Salvador,16-Nov-21,El Salvador,SV,2021,SUCCESS,"['Mardoqueo Henríquez', 'Jairo Henríquez']",0.0,False,Large Dataset said 0,False,Jairo Henríquez,Henríquez,multiple,Done
466,466,77096,96,3187,"World Cup Qualifiers, Europe, 2018",San Marino vs Northern Ireland,01-09-2017,San Marino,SM,2017,SUCCESS,"['Manuel Battistini', 'Michael Battistini']",0.0,False,Large Dataset said 0,False,Michael Battistini,M Battistini,multiple,Done
467,467,77474,474,3204,"World Cup Qualifiers, Europe, 2018",Northern Ireland vs San Marino,08-10-2016,San Marino,SM,2016,SUCCESS,"['Alessandro Della Valle', 'Alex Della Valle']",0.0,False,Large Dataset said 0,False,Alessandro Della Valle,A Della Valle,multiple,Done
468,468,80439,139,2282,"World Cup Qualifiers, Asia, 2018",India vs Oman,11-06-2015,India,IN,2015,SUCCESS,"['Sehnaj Singh', 'Seityasen Singh', 'Salam Singh', 'Suresh Singh']",0.0,False,Large Dataset said 0,False,"['Sehnaj Singh', 'Seityasen Singh']",S Singh,multiple,Multi
469,469,80440,140,2282,"World Cup Qualifiers, Asia, 2018",India vs Oman,11-06-2015,India,IN,2015,SUCCESS,"['Jackichand Singh', 'Jeakson Singh']",0.0,False,Large Dataset said 0,False,Jackichand Singh,J Singh,multiple,Done
470,470,80626,326,2290,"World Cup Qualifiers, Asia, 2018",Iran vs Oman,29-03-2016,Oman,OM,2016,SUCCESS,"['Ahmed Al-Khamisi', 'Ahmed Al-Kaabi', 'Khalid Al-Hajri']",0.0,False,Large Dataset said 0,False,Ahmed Kano,Ahmad Almahaijri,multiple,Done
471,471,80632,332,2291,"World Cup Qualifiers, Asia, 2018",Maldives vs China PR,8-9-2015,Maldives,MV,2015,SUCCESS,"['Shafiu Ahmed', 'Shamweel Qasim', 'Hussain Shareef', 'Mohamed Shafeeu', 'Labaan Shareef', 'Ali Shamal Abdulla', 'Ali Shamis']",0.0,False,Large Dataset said 0,False,Shafiu Ahmed,Sha,multiple,Done
472,472,80936,636,2304,"World Cup Qualifiers, Asia, 2018",Qatar vs Maldives,13-10-2015,Maldives,MV,2015,SUCCESS,"['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",0.0,False,Large Dataset said 0,False,Ahmed Abdulla,Assadhulla Abdulla,multiple,Done
473,473,80975,675,2306,"World Cup Qualifiers, Asia, 2018",Hong Kong vs Bhutan,11-06-2015,Bhutan,BT,2015,SUCCESS,"['Kinley Wangchuk', 'Kinga Wangchuk']",0.0,False,Large Dataset said 0,False,Kinley Wangchuk,K Wangchuk,multiple,Done
