"interval","sum_mv_prediction_correct","average_mv_prediction_correct","sample_size"
8320000,1,0.5,2
8330000,1,0.5,2
8340000,1,0.5,2
8350000,1,0.5,2
8360000,1,0.5,2
8370000,1,0.5,2
8380000,1,0.5,2
8390000,1,0.5,2
8400000,1,0.5,2
8410000,1,0.5,2
8420000,1,0.5,2
8430000,1,0.5,2
8440000,1,0.5,2
8450000,1,0.5,2
8460000,1,0.5,2
8470000,1,0.5,2
8480000,1,0.5,2
8490000,1,0.5,2
8500000,1,0.5,2
8510000,1,0.5,2
8520000,1,0.5,2
8530000,1,0.5,2
8540000,1,0.5,2
8550000,1,0.5,2
8560000,1,0.5,2
8570000,1,0.5,2
8580000,1,0.5,2
8590000,1,0.5,2
8600000,1,0.5,2
8610000,1,0.5,2
8620000,1,0.5,2
8630000,1,0.5,2
8640000,1,0.5,2
8650000,1,0.5,2
8660000,1,0.5,2
8670000,1,0.5,2
8680000,1,0.5,2
8690000,1,0.5,2
8700000,1,0.5,2
8710000,1,0.5,2
8720000,1,0.5,2
8730000,1,0.5,2
8740000,1,0.5,2
8750000,1,0.5,2
8760000,1,0.5,2
8770000,1,0.5,2
8780000,1,0.5,2
8790000,1,0.5,2
8800000,1,0.5,2
8810000,1,0.5,2
8820000,1,0.5,2
8830000,1,0.5,2
8840000,1,0.5,2
8850000,1,0.5,2
8860000,1,0.5,2
8870000,1,0.5,2
8880000,1,0.5,2
8890000,1,0.5,2
8900000,1,0.5,2
8910000,1,0.5,2
8920000,1,0.5,2
8930000,1,0.5,2
8940000,1,0.5,2
8950000,1,0.5,2
8960000,1,0.5,2
8970000,1,0.5,2
8980000,1,0.5,2
8990000,1,0.5,2
9e+06,1,0.5,2
9010000,1,0.5,2
9020000,1,0.5,2
9030000,1,0.5,2
9040000,1,0.5,2
9050000,1,0.5,2
9060000,1,0.5,2
9070000,1,0.5,2
9080000,1,0.5,2
9090000,1,0.5,2
9100000,1,0.5,2
9110000,1,0.5,2
9120000,1,0.5,2
9130000,1,0.5,2
9140000,1,0.5,2
9150000,1,0.5,2
9160000,1,0.5,2
9170000,1,0.5,2
9180000,1,0.5,2
9190000,1,0.5,2
9200000,1,0.5,2
9210000,1,0.5,2
9220000,1,0.5,2
9230000,1,0.5,2
9240000,1,0.5,2
9250000,1,0.5,2
9260000,1,0.5,2
9270000,1,0.5,2
9280000,1,0.5,2
9290000,1,0.5,2
9300000,1,0.5,2
9310000,1,0.5,2
9320000,1,0.5,2
9330000,1,0.5,2
9340000,1,0.5,2
9350000,1,0.5,2
9360000,1,0.5,2
9370000,1,0.5,2
9380000,1,0.5,2
9390000,1,0.5,2
9400000,1,0.5,2
9410000,1,0.5,2
9420000,1,0.5,2
9430000,1,0.5,2
9440000,1,0.5,2
9450000,1,0.5,2
9460000,1,0.5,2
9470000,1,0.5,2
9480000,1,0.5,2
9490000,1,0.5,2
9500000,1,0.5,2
9510000,1,0.5,2
9520000,1,0.5,2
9530000,1,0.5,2
9540000,1,0.5,2
9550000,1,0.5,2
9560000,1,0.5,2
9570000,1,0.5,2
9580000,1,0.5,2
9590000,1,0.5,2
9600000,1,0.5,2
9610000,1,0.5,2
9620000,1,0.5,2
9630000,1,0.5,2
9640000,1,0.5,2
9650000,1,0.5,2
9660000,1,0.5,2
9670000,1,0.5,2
9680000,1,0.5,2
9690000,1,0.5,2
9700000,1,0.5,2
9710000,1,0.5,2
9720000,1,0.5,2
9730000,1,0.5,2
9740000,1,0.5,2
9750000,1,0.5,2
9760000,1,0.5,2
9770000,1,0.5,2
9780000,1,0.5,2
9790000,1,0.5,2
9800000,1,0.5,2
9810000,1,0.5,2
9820000,1,0.5,2
9830000,1,0.5,2
9840000,1,0.5,2
9850000,1,0.5,2
9860000,1,0.5,2
9870000,1,0.5,2
9880000,1,0.5,2
9890000,1,0.5,2
9900000,1,0.5,2
9910000,1,0.5,2
9920000,1,0.5,2
9930000,1,0.5,2
9940000,1,0.5,2
9950000,1,0.5,2
9960000,1,0.5,2
9970000,1,0.5,2
9980000,1,0.5,2
9990000,1,0.5,2
1e+07,1,0.5,2
10010000,1,0.5,2
10020000,1,0.5,2
10030000,1,0.5,2
10040000,1,0.5,2
10050000,1,0.5,2
10060000,1,0.5,2
10070000,1,0.5,2
10080000,1,0.5,2
10090000,1,0.5,2
10100000,1,0.5,2
10110000,1,0.5,2
10120000,1,0.5,2
10130000,1,0.5,2
10140000,1,0.5,2
10150000,1,0.5,2
10160000,1,0.5,2
10170000,1,0.5,2
10180000,1,0.5,2
10190000,1,0.5,2
10200000,1,0.5,2
10210000,1,0.5,2
10220000,1,0.5,2
10230000,1,0.5,2
10240000,1,0.5,2
10250000,1,0.5,2
10260000,1,0.5,2
10270000,1,0.5,2
10280000,1,0.5,2
10290000,1,0.5,2
10300000,1,0.5,2
10310000,1,0.5,2
10320000,1,0.5,2
10330000,1,0.5,2
